split,seed,score_source,allocation,decision,budget,system_budget_per_hour,mechanical_budget_per_hour,flight_label,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_03,3,channel_union,esit,cusum,advisory,6.0,6.0,altitude_anomaly,114,10,0.08771929824561403,79,1.4421181852777778,54.780531031708186,17.892103599999995,51.024159000000054
split_03,3,channel_union,esit,cusum,advisory,6.0,6.0,external_position_anomaly,50,30,0.6,58,0.7340355269444444,79.01524908669678,10.605594533333326,23.99349600000005
split_03,3,channel_union,esit,cusum,advisory,6.0,6.0,global_position_anomaly,51,26,0.5098039215686274,75,0.6878973927777778,109.02788815225007,22.08201357692308,53.989149
split_03,3,channel_union,esit,cusum,advisory,6.0,6.0,mechanical_fault,43,22,0.5116279069767442,113,1.299568493888889,86.95193868685871,5.9195537272727226,24.008658999999994
split_03,3,channel_union,esit,cusum,advisory,6.0,6.0,normal,0,0,,320,6.534629803888889,48.969874285695816,,
split_04,4,channel_union,agirlikli_sistem,threshold,critical,1.67,0.33,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,critical,1.67,0.33,external_position_anomaly,50,0,0.0,0,0.7340355269444444,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,critical,1.67,0.33,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,critical,1.67,0.33,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,critical,1.67,0.33,normal,0,0,,0,6.512566071388889,0.0,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,critical,1.67,0.33,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,critical,1.67,0.33,external_position_anomaly,50,4,0.08,5,0.7340355269444444,6.811659404025584,24.141603,34.552909
split_04,4,channel_union,agirlikli_sistem,k_of_n,critical,1.67,0.33,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,critical,1.67,0.33,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,critical,1.67,0.33,normal,0,0,,9,6.512566071388889,1.3819437532524923,,
split_04,4,channel_union,agirlikli_sistem,cusum,critical,1.67,0.33,altitude_anomaly,114,0,0.0,13,1.4421181852777778,9.014517764711474,,
split_04,4,channel_union,agirlikli_sistem,cusum,critical,1.67,0.33,external_position_anomaly,50,6,0.12,10,0.7340355269444444,13.623318808051168,26.18345316666662,47.98272899999995
split_04,4,channel_union,agirlikli_sistem,cusum,critical,1.67,0.33,global_position_anomaly,51,2,0.0392156862745098,11,0.6878973927777778,15.990756928996678,41.98595950000002,52.023120000000006
split_04,4,channel_union,agirlikli_sistem,cusum,critical,1.67,0.33,mechanical_fault,43,12,0.27906976744186046,26,1.299568493888889,20.0066407598082,9.919885333333331,21.969577999999956
split_04,4,channel_union,agirlikli_sistem,cusum,critical,1.67,0.33,normal,0,0,,28,6.512566071388889,4.29938056567442,,
split_04,4,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,external_position_anomaly,50,0,0.0,0,0.7340355269444444,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_04,4,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,normal,0,0,,0,6.512566071388889,0.0,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,external_position_anomaly,50,4,0.08,5,0.7340355269444444,6.811659404025584,24.141603,34.552909
split_04,4,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_04,4,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,normal,0,0,,9,6.512566071388889,1.3819437532524923,,
split_04,4,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,altitude_anomaly,114,0,0.0,20,1.4421181852777778,13.868488868786882,,
split_04,4,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,external_position_anomaly,50,25,0.5,34,0.7340355269444444,46.319283947373975,17.112702199999987,70.002318
split_04,4,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,global_position_anomaly,51,7,0.13725490196078433,19,0.6878973927777778,27.620398331903353,41.17196157142855,162.91602999999986
split_04,4,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,mechanical_fault,43,15,0.3488372093023256,34,1.299568493888889,26.16253022436457,7.849923333333339,22.986406000000045
split_04,4,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,normal,0,0,,63,6.512566071388889,9.673606272767445,,
split_04,4,channel_union,dengeli,threshold,critical,1.33,0.67,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_04,4,channel_union,dengeli,threshold,critical,1.33,0.67,external_position_anomaly,50,0,0.0,0,0.7340355269444444,0.0,,
split_04,4,channel_union,dengeli,threshold,critical,1.33,0.67,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_04,4,channel_union,dengeli,threshold,critical,1.33,0.67,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_04,4,channel_union,dengeli,threshold,critical,1.33,0.67,normal,0,0,,0,6.512566071388889,0.0,,
split_04,4,channel_union,dengeli,k_of_n,critical,1.33,0.67,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_04,4,channel_union,dengeli,k_of_n,critical,1.33,0.67,external_position_anomaly,50,4,0.08,5,0.7340355269444444,6.811659404025584,24.141603,34.552909
split_04,4,channel_union,dengeli,k_of_n,critical,1.33,0.67,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_04,4,channel_union,dengeli,k_of_n,critical,1.33,0.67,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_04,4,channel_union,dengeli,k_of_n,critical,1.33,0.67,normal,0,0,,9,6.512566071388889,1.3819437532524923,,
split_04,4,channel_union,dengeli,cusum,critical,1.33,0.67,altitude_anomaly,114,1,0.008771929824561403,15,1.4421181852777778,10.40136665159016,3.961555999999973,3.961555999999973
split_04,4,channel_union,dengeli,cusum,critical,1.33,0.67,external_position_anomaly,50,6,0.12,10,0.7340355269444444,13.623318808051168,26.66907816666661,50.01037899999994
split_04,4,channel_union,dengeli,cusum,critical,1.33,0.67,global_position_anomaly,51,2,0.0392156862745098,13,0.6878973927777778,18.898167279723346,39.465564000000015,49.99851699999999
split_04,4,channel_union,dengeli,cusum,critical,1.33,0.67,mechanical_fault,43,10,0.23255813953488372,31,1.299568493888889,23.854071675155932,9.504105099999986,19.028987999999913
split_04,4,channel_union,dengeli,cusum,critical,1.33,0.67,normal,0,0,,32,6.512566071388889,4.913577789342194,,
split_04,4,channel_union,dengeli,threshold,advisory,8.0,4.0,altitude_anomaly,114,0,0.0,2,1.4421181852777778,1.3868488868786881,,
split_04,4,channel_union,dengeli,threshold,advisory,8.0,4.0,external_position_anomaly,50,5,0.1,13,0.7340355269444444,17.71031445046652,21.912615600000002,33.531859999999995
split_04,4,channel_union,dengeli,threshold,advisory,8.0,4.0,global_position_anomaly,51,0,0.0,2,0.6878973927777778,2.9074103507266686,,
split_04,4,channel_union,dengeli,threshold,advisory,8.0,4.0,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_04,4,channel_union,dengeli,threshold,advisory,8.0,4.0,normal,0,0,,20,6.512566071388889,3.0709861183388716,,
split_04,4,channel_union,dengeli,k_of_n,advisory,8.0,4.0,altitude_anomaly,114,0,0.0,2,1.4421181852777778,1.3868488868786881,,
split_04,4,channel_union,dengeli,k_of_n,advisory,8.0,4.0,external_position_anomaly,50,3,0.06,12,0.7340355269444444,16.347982569661404,16.332151999999994,27.02733099999999
split_04,4,channel_union,dengeli,k_of_n,advisory,8.0,4.0,global_position_anomaly,51,1,0.0196078431372549,4,0.6878973927777778,5.814820701453337,5.999612000000013,5.999612000000013
split_04,4,channel_union,dengeli,k_of_n,advisory,8.0,4.0,mechanical_fault,43,28,0.6511627906976745,11,1.299568493888889,8.464348013765008,3.439876392857141,8.046312999999998
split_04,4,channel_union,dengeli,k_of_n,advisory,8.0,4.0,normal,0,0,,21,6.512566071388889,3.2245354242558153,,
split_04,4,channel_union,dengeli,cusum,advisory,8.0,4.0,altitude_anomaly,114,3,0.02631578947368421,19,1.4421181852777778,13.175064425347538,1.6570703333332848,2.9472000000000023
split_04,4,channel_union,dengeli,cusum,advisory,8.0,4.0,external_position_anomaly,50,23,0.46,35,0.7340355269444444,47.68161582817909,21.297673739130424,99.94067800000005
split_04,4,channel_union,dengeli,cusum,advisory,8.0,4.0,global_position_anomaly,51,6,0.11764705882352941,18,0.6878973927777778,26.166693156540017,42.84996666666666,158.04163199999994
split_04,4,channel_union,dengeli,cusum,advisory,8.0,4.0,mechanical_fault,43,16,0.37209302325581395,38,1.299568493888889,29.240474956642753,9.006778687500002,30.012653
split_04,4,channel_union,dengeli,cusum,advisory,8.0,4.0,normal,0,0,,65,6.512566071388889,9.980704884601334,,
split_04,4,channel_union,esit,threshold,critical,1.0,1.0,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_04,4,channel_union,esit,threshold,critical,1.0,1.0,external_position_anomaly,50,0,0.0,0,0.7340355269444444,0.0,,
split_04,4,channel_union,esit,threshold,critical,1.0,1.0,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_04,4,channel_union,esit,threshold,critical,1.0,1.0,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_04,4,channel_union,esit,threshold,critical,1.0,1.0,normal,0,0,,0,6.512566071388889,0.0,,
split_04,4,channel_union,esit,k_of_n,critical,1.0,1.0,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_04,4,channel_union,esit,k_of_n,critical,1.0,1.0,external_position_anomaly,50,4,0.08,5,0.7340355269444444,6.811659404025584,24.141603,34.552909
split_04,4,channel_union,esit,k_of_n,critical,1.0,1.0,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_04,4,channel_union,esit,k_of_n,critical,1.0,1.0,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_04,4,channel_union,esit,k_of_n,critical,1.0,1.0,normal,0,0,,9,6.512566071388889,1.3819437532524923,,
split_04,4,channel_union,esit,cusum,critical,1.0,1.0,altitude_anomaly,114,1,0.008771929824561403,16,1.4421181852777778,11.094791095029505,1.9288719999999557,1.9288719999999557
split_04,4,channel_union,esit,cusum,critical,1.0,1.0,external_position_anomaly,50,6,0.12,10,0.7340355269444444,13.623318808051168,25.83197683333334,53.98036300000001
split_04,4,channel_union,esit,cusum,critical,1.0,1.0,global_position_anomaly,51,2,0.0392156862745098,13,0.6878973927777778,18.898167279723346,36.5297075,46.96460099999999
split_04,4,channel_union,esit,cusum,critical,1.0,1.0,mechanical_fault,43,10,0.23255813953488372,32,1.299568493888889,24.623557858225478,6.911127299999987,13.028856999999903
split_04,4,channel_union,esit,cusum,critical,1.0,1.0,normal,0,0,,28,6.512566071388889,4.29938056567442,,
split_04,4,channel_union,esit,threshold,advisory,6.0,6.0,altitude_anomaly,114,0,0.0,2,1.4421181852777778,1.3868488868786881,,
split_04,4,channel_union,esit,threshold,advisory,6.0,6.0,external_position_anomaly,50,5,0.1,13,0.7340355269444444,17.71031445046652,21.912615600000002,33.531859999999995
split_04,4,channel_union,esit,threshold,advisory,6.0,6.0,global_position_anomaly,51,0,0.0,2,0.6878973927777778,2.9074103507266686,,
split_04,4,channel_union,esit,threshold,advisory,6.0,6.0,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_04,4,channel_union,esit,threshold,advisory,6.0,6.0,normal,0,0,,20,6.512566071388889,3.0709861183388716,,
split_04,4,channel_union,esit,k_of_n,advisory,6.0,6.0,altitude_anomaly,114,0,0.0,2,1.4421181852777778,1.3868488868786881,,
split_04,4,channel_union,esit,k_of_n,advisory,6.0,6.0,external_position_anomaly,50,3,0.06,12,0.7340355269444444,16.347982569661404,16.332151999999994,27.02733099999999
split_04,4,channel_union,esit,k_of_n,advisory,6.0,6.0,global_position_anomaly,51,1,0.0196078431372549,4,0.6878973927777778,5.814820701453337,5.999612000000013,5.999612000000013
split_04,4,channel_union,esit,k_of_n,advisory,6.0,6.0,mechanical_fault,43,28,0.6511627906976745,11,1.299568493888889,8.464348013765008,3.439876392857141,8.046312999999998
split_04,4,channel_union,esit,k_of_n,advisory,6.0,6.0,normal,0,0,,21,6.512566071388889,3.2245354242558153,,
split_04,4,channel_union,esit,cusum,advisory,6.0,6.0,altitude_anomaly,114,1,0.008771929824561403,23,1.4421181852777778,15.948762199104914,0.9168000000000021,0.9168000000000021
split_04,4,channel_union,esit,cusum,advisory,6.0,6.0,external_position_anomaly,50,9,0.18,19,0.7340355269444444,25.88430573529722,33.597401888888854,67.944271
split_04,4,channel_union,esit,cusum,advisory,6.0,6.0,global_position_anomaly,51,5,0.09803921568627451,17,0.6878973927777778,24.712987981176685,56.0105612,156.03310699999997
split_04,4,channel_union,esit,cusum,advisory,6.0,6.0,mechanical_fault,43,18,0.4186046511627907,36,1.299568493888889,27.70150259050366,7.549110666666662,25.95426299999997
split_04,4,channel_union,esit,cusum,advisory,6.0,6.0,normal,0,0,,44,6.512566071388889,6.756169460345518,,
