split,seed,score_source,channel,allocation,decision,budget,channel_budget_per_hour,annotation_category,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_02,2,existing_fusion,sistem,dengeli,cusum,critical,1.33,Position.X,54,24,0.4444444444444444,49,0.9378571405555555,52.246763266070595,14.606199124999984,56.01997000000006
split_02,2,existing_fusion,sistem,dengeli,cusum,critical,1.33,Position.Y,55,24,0.43636363636363634,63,1.0971975144444444,57.41901450797531,22.141000583333334,45.95415800000001
split_02,2,existing_fusion,sistem,dengeli,cusum,critical,1.33,Position.Z,113,1,0.008849557522123894,1,1.4244670750000001,0.7020169279798902,13.011123999999995,13.011123999999995
split_02,2,existing_fusion,sistem,dengeli,cusum,critical,1.33,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,29.526452500000005,32.006227999999965
split_02,2,itki_komutu,mekanik,dengeli,cusum,critical,0.67,Actuator Controls,16,6,0.375,37,0.5049052622222222,73.28107422995191,2.508043999999984,4.985899999999958
split_02,2,itki_komutu,mekanik,dengeli,cusum,critical,0.67,Actuator Outputs,25,14,0.56,54,0.7446180683333333,72.52039978141725,6.726966857142855,30.012653
split_02,2,itki_komutu,mekanik,dengeli,cusum,critical,0.67,Actuator Outputs+Controls,41,20,0.4878048780487805,87,1.206307534722222,72.12091236753619,5.461289999999994,30.012653
split_02,2,itki_komutu,mekanik,dengeli,cusum,critical,0.67,Actuator Thrust,2,1,0.5,4,0.06510427361111108,61.439899074725815,0.0,0.0
split_02,2,itki_komutu,mekanik,dengeli,cusum,critical,0.67,Battery,2,0,0.0,4,0.06345890611111113,63.032917601768006,,
split_02,2,itki_komutu,mekanik,dengeli,cusum,critical,0.67,Position.X,54,8,0.14814814814814814,44,0.9378571405555555,46.91546089198176,20.36370437499995,56.02954500000001
split_02,2,itki_komutu,mekanik,dengeli,cusum,critical,0.67,Position.Y,55,16,0.2909090909090909,54,1.0971975144444444,49.216298149693124,15.473407750000003,46.96635399999991
split_02,2,itki_komutu,mekanik,dengeli,cusum,critical,0.67,Position.Z,113,6,0.05309734513274336,65,1.4244670750000001,45.631100318692866,9.989717166666658,22.05043599999999
split_02,2,itki_komutu,mekanik,dengeli,cusum,critical,0.67,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,existing_fusion,sistem,dengeli,threshold,advisory,8.0,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_02,2,existing_fusion,sistem,dengeli,threshold,advisory,8.0,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_02,2,existing_fusion,sistem,dengeli,threshold,advisory,8.0,Actuator Outputs+Controls,41,0,0.0,0,1.206307534722222,0.0,,
split_02,2,existing_fusion,sistem,dengeli,threshold,advisory,8.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,existing_fusion,sistem,dengeli,threshold,advisory,8.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,existing_fusion,sistem,dengeli,threshold,advisory,8.0,Position.X,54,0,0.0,0,0.9378571405555555,0.0,,
split_02,2,existing_fusion,sistem,dengeli,threshold,advisory,8.0,Position.Y,55,0,0.0,0,1.0971975144444444,0.0,,
split_02,2,existing_fusion,sistem,dengeli,threshold,advisory,8.0,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_02,2,existing_fusion,sistem,dengeli,threshold,advisory,8.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,itki_komutu,mekanik,dengeli,threshold,advisory,4.0,Actuator Controls,16,15,0.9375,0,0.5049052622222222,0.0,2.460887999999996,7.021542000000011
split_02,2,itki_komutu,mekanik,dengeli,threshold,advisory,4.0,Actuator Outputs,25,19,0.76,4,0.7446180683333333,5.3718814652901665,4.963193052631579,18.010423000000003
split_02,2,itki_komutu,mekanik,dengeli,threshold,advisory,4.0,Actuator Outputs+Controls,41,34,0.8292682926829268,3,1.206307534722222,2.486928012673662,3.859234941176469,18.010423000000003
split_02,2,itki_komutu,mekanik,dengeli,threshold,advisory,4.0,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,1.928959999999961,1.928959999999961
split_02,2,itki_komutu,mekanik,dengeli,threshold,advisory,4.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,itki_komutu,mekanik,dengeli,threshold,advisory,4.0,Position.X,54,1,0.018518518518518517,6,0.9378571405555555,6.397562848906603,5.086523999999997,5.086523999999997
split_02,2,itki_komutu,mekanik,dengeli,threshold,advisory,4.0,Position.Y,55,0,0.0,6,1.0971975144444444,5.4684775721881245,,
split_02,2,itki_komutu,mekanik,dengeli,threshold,advisory,4.0,Position.Z,113,0,0.0,7,1.4244670750000001,4.914118495859231,,
split_02,2,itki_komutu,mekanik,dengeli,threshold,advisory,4.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,existing_fusion,sistem,dengeli,k_of_n,advisory,8.0,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_02,2,existing_fusion,sistem,dengeli,k_of_n,advisory,8.0,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_02,2,existing_fusion,sistem,dengeli,k_of_n,advisory,8.0,Actuator Outputs+Controls,41,0,0.0,0,1.206307534722222,0.0,,
split_02,2,existing_fusion,sistem,dengeli,k_of_n,advisory,8.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,existing_fusion,sistem,dengeli,k_of_n,advisory,8.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,existing_fusion,sistem,dengeli,k_of_n,advisory,8.0,Position.X,54,0,0.0,0,0.9378571405555555,0.0,,
split_02,2,existing_fusion,sistem,dengeli,k_of_n,advisory,8.0,Position.Y,55,0,0.0,0,1.0971975144444444,0.0,,
split_02,2,existing_fusion,sistem,dengeli,k_of_n,advisory,8.0,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_02,2,existing_fusion,sistem,dengeli,k_of_n,advisory,8.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,itki_komutu,mekanik,dengeli,k_of_n,advisory,4.0,Actuator Controls,16,12,0.75,2,0.5049052622222222,3.961139147564968,2.320839916666666,3.9712860000000205
split_02,2,itki_komutu,mekanik,dengeli,k_of_n,advisory,4.0,Actuator Outputs,25,18,0.72,4,0.7446180683333333,5.3718814652901665,6.007218611111105,18.930746
split_02,2,itki_komutu,mekanik,dengeli,k_of_n,advisory,4.0,Actuator Outputs+Controls,41,30,0.7317073170731707,4,1.206307534722222,3.315904016898216,4.532667133333329,18.930746
split_02,2,itki_komutu,mekanik,dengeli,k_of_n,advisory,4.0,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,2.9456649999999627,2.9456649999999627
split_02,2,itki_komutu,mekanik,dengeli,k_of_n,advisory,4.0,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_02,2,itki_komutu,mekanik,dengeli,k_of_n,advisory,4.0,Position.X,54,4,0.07407407407407407,9,0.9378571405555555,9.596344273359906,12.267246,27.02733099999999
split_02,2,itki_komutu,mekanik,dengeli,k_of_n,advisory,4.0,Position.Y,55,0,0.0,8,1.0971975144444444,7.2913034295841666,,
split_02,2,itki_komutu,mekanik,dengeli,k_of_n,advisory,4.0,Position.Z,113,0,0.0,1,1.4244670750000001,0.7020169279798902,,
split_02,2,itki_komutu,mekanik,dengeli,k_of_n,advisory,4.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,existing_fusion,sistem,dengeli,cusum,advisory,8.0,Actuator Controls,16,0,0.0,8,0.5049052622222222,15.844556590259872,,
split_02,2,existing_fusion,sistem,dengeli,cusum,advisory,8.0,Actuator Outputs,25,2,0.08,11,0.7446180683333333,14.772674029547957,4.0686165000000045,4.070760000000007
split_02,2,existing_fusion,sistem,dengeli,cusum,advisory,8.0,Actuator Outputs+Controls,41,2,0.04878048780487805,19,1.206307534722222,15.750544080266524,4.0686165000000045,4.070760000000007
split_02,2,existing_fusion,sistem,dengeli,cusum,advisory,8.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,existing_fusion,sistem,dengeli,cusum,advisory,8.0,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_02,2,existing_fusion,sistem,dengeli,cusum,advisory,8.0,Position.X,54,22,0.4074074074074074,60,0.9378571405555555,63.97562848906603,11.858783181818167,45.101512
split_02,2,existing_fusion,sistem,dengeli,cusum,advisory,8.0,Position.Y,55,28,0.509090909090909,79,1.0971975144444444,72.00162136714364,18.417958642857148,46.94596899999999
split_02,2,existing_fusion,sistem,dengeli,cusum,advisory,8.0,Position.Z,113,4,0.035398230088495575,9,1.4244670750000001,6.318152351819012,18.776764500000013,46.060014000000024
split_02,2,existing_fusion,sistem,dengeli,cusum,advisory,8.0,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,21.49167299999999,23.975864
split_02,2,itki_komutu,mekanik,dengeli,cusum,advisory,4.0,Actuator Controls,16,6,0.375,44,0.5049052622222222,87.1450612464293,2.3229265000000034,12.00824399999999
split_02,2,itki_komutu,mekanik,dengeli,cusum,advisory,4.0,Actuator Outputs,25,10,0.4,69,0.7446180683333333,92.66495527625537,11.3333439,34.08834999999999
split_02,2,itki_komutu,mekanik,dengeli,cusum,advisory,4.0,Actuator Outputs+Controls,41,16,0.3902439024390244,108,1.206307534722222,89.52940845625183,7.954437375000001,34.08834999999999
split_02,2,itki_komutu,mekanik,dengeli,cusum,advisory,4.0,Actuator Thrust,2,0,0.0,6,0.06510427361111108,92.15984861208872,,
split_02,2,itki_komutu,mekanik,dengeli,cusum,advisory,4.0,Battery,2,0,0.0,5,0.06345890611111113,78.79114700221001,,
split_02,2,itki_komutu,mekanik,dengeli,cusum,advisory,4.0,Position.X,54,11,0.2037037037037037,71,0.9378571405555555,75.70449371206148,26.651160363636347,116.949501
split_02,2,itki_komutu,mekanik,dengeli,cusum,advisory,4.0,Position.Y,55,17,0.3090909090909091,81,1.0971975144444444,73.82444722453968,17.40805564705882,34.982883000000015
split_02,2,itki_komutu,mekanik,dengeli,cusum,advisory,4.0,Position.Z,113,6,0.05309734513274336,95,1.4244670750000001,66.69160815808958,6.335889999999978,19.004717000000028
split_02,2,itki_komutu,mekanik,dengeli,cusum,advisory,4.0,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,46.03565249999997,88.00460499999997
split_02,2,existing_fusion,sistem,esit,threshold,critical,1.0,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_02,2,existing_fusion,sistem,esit,threshold,critical,1.0,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_02,2,existing_fusion,sistem,esit,threshold,critical,1.0,Actuator Outputs+Controls,41,0,0.0,0,1.206307534722222,0.0,,
split_02,2,existing_fusion,sistem,esit,threshold,critical,1.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,existing_fusion,sistem,esit,threshold,critical,1.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,existing_fusion,sistem,esit,threshold,critical,1.0,Position.X,54,0,0.0,0,0.9378571405555555,0.0,,
split_02,2,existing_fusion,sistem,esit,threshold,critical,1.0,Position.Y,55,0,0.0,0,1.0971975144444444,0.0,,
split_02,2,existing_fusion,sistem,esit,threshold,critical,1.0,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_02,2,existing_fusion,sistem,esit,threshold,critical,1.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,itki_komutu,mekanik,esit,threshold,critical,1.0,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_02,2,itki_komutu,mekanik,esit,threshold,critical,1.0,Actuator Outputs,25,0,0.0,3,0.7446180683333333,4.028911098967625,,
split_02,2,itki_komutu,mekanik,esit,threshold,critical,1.0,Actuator Outputs+Controls,41,0,0.0,3,1.206307534722222,2.486928012673662,,
split_02,2,itki_komutu,mekanik,esit,threshold,critical,1.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,itki_komutu,mekanik,esit,threshold,critical,1.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,itki_komutu,mekanik,esit,threshold,critical,1.0,Position.X,54,0,0.0,2,0.9378571405555555,2.132520949635534,,
split_02,2,itki_komutu,mekanik,esit,threshold,critical,1.0,Position.Y,55,0,0.0,3,1.0971975144444444,2.7342387860940622,,
split_02,2,itki_komutu,mekanik,esit,threshold,critical,1.0,Position.Z,113,0,0.0,3,1.4244670750000001,2.1060507839396707,,
split_02,2,itki_komutu,mekanik,esit,threshold,critical,1.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,existing_fusion,sistem,esit,k_of_n,critical,1.0,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_02,2,existing_fusion,sistem,esit,k_of_n,critical,1.0,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_02,2,existing_fusion,sistem,esit,k_of_n,critical,1.0,Actuator Outputs+Controls,41,0,0.0,0,1.206307534722222,0.0,,
split_02,2,existing_fusion,sistem,esit,k_of_n,critical,1.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,existing_fusion,sistem,esit,k_of_n,critical,1.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,existing_fusion,sistem,esit,k_of_n,critical,1.0,Position.X,54,0,0.0,0,0.9378571405555555,0.0,,
split_02,2,existing_fusion,sistem,esit,k_of_n,critical,1.0,Position.Y,55,0,0.0,0,1.0971975144444444,0.0,,
split_02,2,existing_fusion,sistem,esit,k_of_n,critical,1.0,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_02,2,existing_fusion,sistem,esit,k_of_n,critical,1.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,itki_komutu,mekanik,esit,k_of_n,critical,1.0,Actuator Controls,16,14,0.875,0,0.5049052622222222,0.0,2.7739189999999945,6.004818
split_02,2,itki_komutu,mekanik,esit,k_of_n,critical,1.0,Actuator Outputs,25,19,0.76,1,0.7446180683333333,1.3429703663225416,6.050070105263156,18.930746
split_02,2,itki_komutu,mekanik,esit,k_of_n,critical,1.0,Actuator Outputs+Controls,41,33,0.8048780487804879,0,1.206307534722222,0.0,4.660187818181815,18.930746
split_02,2,itki_komutu,mekanik,esit,k_of_n,critical,1.0,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,2.9456649999999627,2.9456649999999627
split_02,2,itki_komutu,mekanik,esit,k_of_n,critical,1.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,itki_komutu,mekanik,esit,k_of_n,critical,1.0,Position.X,54,5,0.09259259259259259,8,0.9378571405555555,8.530083798542137,20.513204800000004,34.552909
split_02,2,itki_komutu,mekanik,esit,k_of_n,critical,1.0,Position.Y,55,0,0.0,5,1.0971975144444444,4.557064643490104,,
split_02,2,itki_komutu,mekanik,esit,k_of_n,critical,1.0,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_02,2,itki_komutu,mekanik,esit,k_of_n,critical,1.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,existing_fusion,sistem,esit,cusum,critical,1.0,Actuator Controls,16,0,0.0,5,0.5049052622222222,9.90284786891242,,
split_02,2,existing_fusion,sistem,esit,cusum,critical,1.0,Actuator Outputs,25,0,0.0,2,0.7446180683333333,2.6859407326450833,,
split_02,2,existing_fusion,sistem,esit,cusum,critical,1.0,Actuator Outputs+Controls,41,0,0.0,7,1.206307534722222,5.802832029571878,,
split_02,2,existing_fusion,sistem,esit,cusum,critical,1.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,existing_fusion,sistem,esit,cusum,critical,1.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,existing_fusion,sistem,esit,cusum,critical,1.0,Position.X,54,22,0.4074074074074074,40,0.9378571405555555,42.65041899271069,14.582296727272727,45.07203700000002
split_02,2,existing_fusion,sistem,esit,cusum,critical,1.0,Position.Y,55,23,0.41818181818181815,59,1.0971975144444444,53.773362793183225,23.67507552173913,50.987885000000006
split_02,2,existing_fusion,sistem,esit,cusum,critical,1.0,Position.Z,113,1,0.008849557522123894,1,1.4244670750000001,0.7020169279798902,14.024928999999986,14.024928999999986
split_02,2,existing_fusion,sistem,esit,cusum,critical,1.0,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,31.559769999999958,34.04000199999996
split_02,2,itki_komutu,mekanik,esit,cusum,critical,1.0,Actuator Controls,16,4,0.25,40,0.5049052622222222,79.22278295129937,6.739288999999985,21.97924499999999
split_02,2,itki_komutu,mekanik,esit,cusum,critical,1.0,Actuator Outputs,25,13,0.52,57,0.7446180683333333,76.54931088038488,8.990712923076925,29.804061000000047
split_02,2,itki_komutu,mekanik,esit,cusum,critical,1.0,Actuator Outputs+Controls,41,17,0.4146341463414634,92,1.206307534722222,76.26579238865897,8.460966117647057,29.804061000000047
split_02,2,itki_komutu,mekanik,esit,cusum,critical,1.0,Actuator Thrust,2,0,0.0,5,0.06510427361111108,76.79987384340727,,
split_02,2,itki_komutu,mekanik,esit,cusum,critical,1.0,Battery,2,0,0.0,4,0.06345890611111113,63.032917601768006,,
split_02,2,itki_komutu,mekanik,esit,cusum,critical,1.0,Position.X,54,12,0.2222222222222222,46,0.9378571405555555,49.04798184161729,16.100762083333297,53.08285900000001
split_02,2,itki_komutu,mekanik,esit,cusum,critical,1.0,Position.Y,55,17,0.3090909090909091,58,1.0971975144444444,52.861949864485204,15.598203999999996,45.93833399999994
split_02,2,itki_komutu,mekanik,esit,cusum,critical,1.0,Position.Z,113,7,0.061946902654867256,68,1.4244670750000001,47.73715110263254,6.560641428571423,22.05043599999999
split_02,2,itki_komutu,mekanik,esit,cusum,critical,1.0,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,91.05130799999995,91.05130799999995
split_02,2,existing_fusion,sistem,esit,threshold,advisory,6.0,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_02,2,existing_fusion,sistem,esit,threshold,advisory,6.0,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_02,2,existing_fusion,sistem,esit,threshold,advisory,6.0,Actuator Outputs+Controls,41,0,0.0,0,1.206307534722222,0.0,,
split_02,2,existing_fusion,sistem,esit,threshold,advisory,6.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,existing_fusion,sistem,esit,threshold,advisory,6.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,existing_fusion,sistem,esit,threshold,advisory,6.0,Position.X,54,0,0.0,0,0.9378571405555555,0.0,,
split_02,2,existing_fusion,sistem,esit,threshold,advisory,6.0,Position.Y,55,0,0.0,0,1.0971975144444444,0.0,,
split_02,2,existing_fusion,sistem,esit,threshold,advisory,6.0,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_02,2,existing_fusion,sistem,esit,threshold,advisory,6.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,itki_komutu,mekanik,esit,threshold,advisory,6.0,Actuator Controls,16,15,0.9375,0,0.5049052622222222,0.0,2.460887999999996,7.021542000000011
split_02,2,itki_komutu,mekanik,esit,threshold,advisory,6.0,Actuator Outputs,25,19,0.76,4,0.7446180683333333,5.3718814652901665,4.963193052631579,18.010423000000003
split_02,2,itki_komutu,mekanik,esit,threshold,advisory,6.0,Actuator Outputs+Controls,41,34,0.8292682926829268,3,1.206307534722222,2.486928012673662,3.859234941176469,18.010423000000003
split_02,2,itki_komutu,mekanik,esit,threshold,advisory,6.0,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,1.928959999999961,1.928959999999961
split_02,2,itki_komutu,mekanik,esit,threshold,advisory,6.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,itki_komutu,mekanik,esit,threshold,advisory,6.0,Position.X,54,1,0.018518518518518517,6,0.9378571405555555,6.397562848906603,5.086523999999997,5.086523999999997
split_02,2,itki_komutu,mekanik,esit,threshold,advisory,6.0,Position.Y,55,0,0.0,6,1.0971975144444444,5.4684775721881245,,
split_02,2,itki_komutu,mekanik,esit,threshold,advisory,6.0,Position.Z,113,0,0.0,7,1.4244670750000001,4.914118495859231,,
split_02,2,itki_komutu,mekanik,esit,threshold,advisory,6.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,existing_fusion,sistem,esit,k_of_n,advisory,6.0,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_02,2,existing_fusion,sistem,esit,k_of_n,advisory,6.0,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_02,2,existing_fusion,sistem,esit,k_of_n,advisory,6.0,Actuator Outputs+Controls,41,0,0.0,0,1.206307534722222,0.0,,
split_02,2,existing_fusion,sistem,esit,k_of_n,advisory,6.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,existing_fusion,sistem,esit,k_of_n,advisory,6.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,existing_fusion,sistem,esit,k_of_n,advisory,6.0,Position.X,54,0,0.0,0,0.9378571405555555,0.0,,
split_02,2,existing_fusion,sistem,esit,k_of_n,advisory,6.0,Position.Y,55,0,0.0,0,1.0971975144444444,0.0,,
split_02,2,existing_fusion,sistem,esit,k_of_n,advisory,6.0,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_02,2,existing_fusion,sistem,esit,k_of_n,advisory,6.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,itki_komutu,mekanik,esit,k_of_n,advisory,6.0,Actuator Controls,16,12,0.75,2,0.5049052622222222,3.961139147564968,2.320839916666666,3.9712860000000205
split_02,2,itki_komutu,mekanik,esit,k_of_n,advisory,6.0,Actuator Outputs,25,18,0.72,4,0.7446180683333333,5.3718814652901665,6.007218611111105,18.930746
split_02,2,itki_komutu,mekanik,esit,k_of_n,advisory,6.0,Actuator Outputs+Controls,41,30,0.7317073170731707,4,1.206307534722222,3.315904016898216,4.532667133333329,18.930746
split_02,2,itki_komutu,mekanik,esit,k_of_n,advisory,6.0,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,2.9456649999999627,2.9456649999999627
split_02,2,itki_komutu,mekanik,esit,k_of_n,advisory,6.0,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_02,2,itki_komutu,mekanik,esit,k_of_n,advisory,6.0,Position.X,54,4,0.07407407407407407,9,0.9378571405555555,9.596344273359906,12.267246,27.02733099999999
split_02,2,itki_komutu,mekanik,esit,k_of_n,advisory,6.0,Position.Y,55,0,0.0,8,1.0971975144444444,7.2913034295841666,,
split_02,2,itki_komutu,mekanik,esit,k_of_n,advisory,6.0,Position.Z,113,0,0.0,1,1.4244670750000001,0.7020169279798902,,
split_02,2,itki_komutu,mekanik,esit,k_of_n,advisory,6.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,existing_fusion,sistem,esit,cusum,advisory,6.0,Actuator Controls,16,0,0.0,8,0.5049052622222222,15.844556590259872,,
split_02,2,existing_fusion,sistem,esit,cusum,advisory,6.0,Actuator Outputs,25,2,0.08,7,0.7446180683333333,9.400792564257792,0.5084090000000003,1.0168180000000007
split_02,2,existing_fusion,sistem,esit,cusum,advisory,6.0,Actuator Outputs+Controls,41,2,0.04878048780487805,15,1.206307534722222,12.43464006336831,0.5084090000000003,1.0168180000000007
split_02,2,existing_fusion,sistem,esit,cusum,advisory,6.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,existing_fusion,sistem,esit,cusum,advisory,6.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,existing_fusion,sistem,esit,cusum,advisory,6.0,Position.X,54,25,0.46296296296296297,53,0.9378571405555555,56.51180516534166,14.60160679999999,50.957589
split_02,2,existing_fusion,sistem,esit,cusum,advisory,6.0,Position.Y,55,24,0.43636363636363634,71,1.0971975144444444,64.71031793755948,20.917577500000004,41.083173
split_02,2,existing_fusion,sistem,esit,cusum,advisory,6.0,Position.Z,113,2,0.017699115044247787,5,1.4244670750000001,3.510084639899451,5.026331499999991,7.003358999999989
split_02,2,existing_fusion,sistem,esit,cusum,advisory,6.0,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,24.543402000000015,27.027106000000003
split_02,2,itki_komutu,mekanik,esit,cusum,advisory,6.0,Actuator Controls,16,2,0.125,49,0.5049052622222222,97.04790911534172,1.928855499999969,2.94571899999994
split_02,2,itki_komutu,mekanik,esit,cusum,advisory,6.0,Actuator Outputs,25,9,0.36,74,0.7446180683333333,99.37980710786807,14.683699999999996,33.06751700000001
split_02,2,itki_komutu,mekanik,esit,cusum,advisory,6.0,Actuator Outputs+Controls,41,11,0.2682926829268293,118,1.206307534722222,97.81916849849736,12.364637363636355,33.06751700000001
split_02,2,itki_komutu,mekanik,esit,cusum,advisory,6.0,Actuator Thrust,2,1,0.5,5,0.06510427361111108,76.79987384340727,2.9456649999999627,2.9456649999999627
split_02,2,itki_komutu,mekanik,esit,cusum,advisory,6.0,Battery,2,0,0.0,5,0.06345890611111113,78.79114700221001,,
split_02,2,itki_komutu,mekanik,esit,cusum,advisory,6.0,Position.X,54,13,0.24074074074074073,73,0.9378571405555555,77.83701466169701,25.893629230769214,116.949501
split_02,2,itki_komutu,mekanik,esit,cusum,advisory,6.0,Position.Y,55,15,0.2727272727272727,84,1.0971975144444444,76.55868601063375,16.190665000000006,30.100119000000035
split_02,2,itki_komutu,mekanik,esit,cusum,advisory,6.0,Position.Z,113,6,0.05309734513274336,98,1.4244670750000001,68.79765894202924,5.354157999999976,19.004717000000028
split_02,2,itki_komutu,mekanik,esit,cusum,advisory,6.0,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,46.03565249999997,88.00460499999997
split_03,3,existing_fusion,sistem,agirlikli_sistem,threshold,critical,1.67,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_03,3,existing_fusion,sistem,agirlikli_sistem,threshold,critical,1.67,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_03,3,existing_fusion,sistem,agirlikli_sistem,threshold,critical,1.67,Actuator Outputs+Controls,41,0,0.0,0,1.206307534722222,0.0,,
split_03,3,existing_fusion,sistem,agirlikli_sistem,threshold,critical,1.67,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_03,3,existing_fusion,sistem,agirlikli_sistem,threshold,critical,1.67,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_03,3,existing_fusion,sistem,agirlikli_sistem,threshold,critical,1.67,Position.X,54,0,0.0,0,0.9378571405555555,0.0,,
split_03,3,existing_fusion,sistem,agirlikli_sistem,threshold,critical,1.67,Position.Y,55,0,0.0,0,1.0971975144444444,0.0,,
split_03,3,existing_fusion,sistem,agirlikli_sistem,threshold,critical,1.67,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_03,3,existing_fusion,sistem,agirlikli_sistem,threshold,critical,1.67,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_03,3,itki_komutu,mekanik,agirlikli_sistem,threshold,critical,0.33,Actuator Controls,16,15,0.9375,4,0.5049052622222222,7.922278295129936,1.0708069333333374,2.942397999999997
split_03,3,itki_komutu,mekanik,agirlikli_sistem,threshold,critical,0.33,Actuator Outputs,25,22,0.88,7,0.7446180683333333,9.400792564257792,4.000172636363633,16.997465999999974
