split,seed,score_source,allocation,decision,budget,system_budget_per_hour,mechanical_budget_per_hour,annotation_category,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_02,2,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,2.9456649999999627,2.9456649999999627
split_02,2,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Position.X,54,5,0.09259259259259259,8,0.9378571405555555,8.530083798542137,20.513204800000004,34.552909
split_02,2,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Position.Y,55,0,0.0,5,1.0971975144444444,4.557064643490104,,
split_02,2,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_02,2,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Actuator Controls,16,5,0.3125,53,0.5049052622222222,104.97018741047165,3.5813456000000143,6.011892000000046
split_02,2,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Actuator Outputs,25,12,0.48,79,0.7446180683333333,106.0946589394808,6.093981499999998,28.983925
split_02,2,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Actuator Outputs+Controls,41,17,0.4146341463414634,127,1.206307534722222,105.27995253651835,5.354970941176473,28.983925
split_02,2,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Actuator Thrust,2,0,0.0,6,0.06510427361111108,92.15984861208872,,
split_02,2,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Battery,2,0,0.0,6,0.06345890611111113,94.54937640265202,,
split_02,2,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Position.X,54,21,0.3888888888888889,133,0.9378571405555555,141.81264315076302,13.24805309523808,44.077178
split_02,2,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Position.Y,55,33,0.6,155,1.0971975144444444,141.26900394819322,13.068459060606056,41.08004299999999
split_02,2,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Position.Z,113,10,0.08849557522123894,93,1.4244670750000001,65.2875743021298,6.920012100000005,35.07483500000001
split_02,2,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,18.542857000000026,21.027916000000005
split_02,2,channel_union,dengeli,threshold,critical,1.33,0.67,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_02,2,channel_union,dengeli,threshold,critical,1.33,0.67,Actuator Outputs,25,0,0.0,3,0.7446180683333333,4.028911098967625,,
split_02,2,channel_union,dengeli,threshold,critical,1.33,0.67,Actuator Outputs+Controls,41,0,0.0,3,1.206307534722222,2.486928012673662,,
split_02,2,channel_union,dengeli,threshold,critical,1.33,0.67,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,channel_union,dengeli,threshold,critical,1.33,0.67,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,channel_union,dengeli,threshold,critical,1.33,0.67,Position.X,54,0,0.0,2,0.9378571405555555,2.132520949635534,,
split_02,2,channel_union,dengeli,threshold,critical,1.33,0.67,Position.Y,55,0,0.0,3,1.0971975144444444,2.7342387860940622,,
split_02,2,channel_union,dengeli,threshold,critical,1.33,0.67,Position.Z,113,0,0.0,3,1.4244670750000001,2.1060507839396707,,
split_02,2,channel_union,dengeli,threshold,critical,1.33,0.67,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,channel_union,dengeli,k_of_n,critical,1.33,0.67,Actuator Controls,16,14,0.875,0,0.5049052622222222,0.0,2.7739189999999945,6.004818
split_02,2,channel_union,dengeli,k_of_n,critical,1.33,0.67,Actuator Outputs,25,19,0.76,1,0.7446180683333333,1.3429703663225416,6.050070105263156,18.930746
split_02,2,channel_union,dengeli,k_of_n,critical,1.33,0.67,Actuator Outputs+Controls,41,33,0.8048780487804879,0,1.206307534722222,0.0,4.660187818181815,18.930746
split_02,2,channel_union,dengeli,k_of_n,critical,1.33,0.67,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,2.9456649999999627,2.9456649999999627
split_02,2,channel_union,dengeli,k_of_n,critical,1.33,0.67,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,channel_union,dengeli,k_of_n,critical,1.33,0.67,Position.X,54,5,0.09259259259259259,8,0.9378571405555555,8.530083798542137,20.513204800000004,34.552909
split_02,2,channel_union,dengeli,k_of_n,critical,1.33,0.67,Position.Y,55,0,0.0,5,1.0971975144444444,4.557064643490104,,
split_02,2,channel_union,dengeli,k_of_n,critical,1.33,0.67,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_02,2,channel_union,dengeli,k_of_n,critical,1.33,0.67,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,channel_union,dengeli,cusum,critical,1.33,0.67,Actuator Controls,16,6,0.375,41,0.5049052622222222,81.20335252508185,2.508043999999984,4.985899999999958
split_02,2,channel_union,dengeli,cusum,critical,1.33,0.67,Actuator Outputs,25,14,0.56,57,0.7446180683333333,76.54931088038488,6.726966857142855,30.012653
split_02,2,channel_union,dengeli,cusum,critical,1.33,0.67,Actuator Outputs+Controls,41,20,0.4878048780487805,94,1.206307534722222,77.92374439710807,5.461289999999994,30.012653
split_02,2,channel_union,dengeli,cusum,critical,1.33,0.67,Actuator Thrust,2,1,0.5,4,0.06510427361111108,61.439899074725815,0.0,0.0
split_02,2,channel_union,dengeli,cusum,critical,1.33,0.67,Battery,2,0,0.0,4,0.06345890611111113,63.032917601768006,,
split_02,2,channel_union,dengeli,cusum,critical,1.33,0.67,Position.X,54,27,0.5,90,0.9378571405555555,95.96344273359905,14.871236333333322,56.02954500000001
split_02,2,channel_union,dengeli,cusum,critical,1.33,0.67,Position.Y,55,31,0.5636363636363636,115,1.0971975144444444,104.8124868002724,16.073562645161292,44.937543000000005
split_02,2,channel_union,dengeli,cusum,critical,1.33,0.67,Position.Z,113,6,0.05309734513274336,66,1.4244670750000001,46.33311724667276,8.483165166666659,22.032673999999986
split_02,2,channel_union,dengeli,cusum,critical,1.33,0.67,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,29.526452500000005,32.006227999999965
split_02,2,channel_union,dengeli,threshold,advisory,8.0,4.0,Actuator Controls,16,15,0.9375,0,0.5049052622222222,0.0,2.460887999999996,7.021542000000011
split_02,2,channel_union,dengeli,threshold,advisory,8.0,4.0,Actuator Outputs,25,19,0.76,4,0.7446180683333333,5.3718814652901665,4.963193052631579,18.010423000000003
split_02,2,channel_union,dengeli,threshold,advisory,8.0,4.0,Actuator Outputs+Controls,41,34,0.8292682926829268,3,1.206307534722222,2.486928012673662,3.859234941176469,18.010423000000003
split_02,2,channel_union,dengeli,threshold,advisory,8.0,4.0,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,1.928959999999961,1.928959999999961
split_02,2,channel_union,dengeli,threshold,advisory,8.0,4.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,channel_union,dengeli,threshold,advisory,8.0,4.0,Position.X,54,1,0.018518518518518517,6,0.9378571405555555,6.397562848906603,5.086523999999997,5.086523999999997
split_02,2,channel_union,dengeli,threshold,advisory,8.0,4.0,Position.Y,55,0,0.0,6,1.0971975144444444,5.4684775721881245,,
split_02,2,channel_union,dengeli,threshold,advisory,8.0,4.0,Position.Z,113,0,0.0,7,1.4244670750000001,4.914118495859231,,
split_02,2,channel_union,dengeli,threshold,advisory,8.0,4.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Actuator Controls,16,12,0.75,2,0.5049052622222222,3.961139147564968,2.320839916666666,3.9712860000000205
split_02,2,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Actuator Outputs,25,18,0.72,4,0.7446180683333333,5.3718814652901665,6.007218611111105,18.930746
split_02,2,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Actuator Outputs+Controls,41,30,0.7317073170731707,4,1.206307534722222,3.315904016898216,4.532667133333329,18.930746
split_02,2,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,2.9456649999999627,2.9456649999999627
split_02,2,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_02,2,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Position.X,54,4,0.07407407407407407,9,0.9378571405555555,9.596344273359906,12.267246,27.02733099999999
split_02,2,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Position.Y,55,0,0.0,8,1.0971975144444444,7.2913034295841666,,
split_02,2,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Position.Z,113,0,0.0,1,1.4244670750000001,0.7020169279798902,,
split_02,2,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,channel_union,dengeli,cusum,advisory,8.0,4.0,Actuator Controls,16,6,0.375,51,0.5049052622222222,101.00904826290669,2.3229265000000034,12.00824399999999
split_02,2,channel_union,dengeli,cusum,advisory,8.0,4.0,Actuator Outputs,25,10,0.4,78,0.7446180683333333,104.75168857315825,9.9301467,34.08834999999999
split_02,2,channel_union,dengeli,cusum,advisory,8.0,4.0,Actuator Outputs+Controls,41,16,0.3902439024390244,124,1.206307534722222,102.7930245238447,7.0774391250000015,34.08834999999999
split_02,2,channel_union,dengeli,cusum,advisory,8.0,4.0,Actuator Thrust,2,0,0.0,6,0.06510427361111108,92.15984861208872,,
split_02,2,channel_union,dengeli,cusum,advisory,8.0,4.0,Battery,2,0,0.0,6,0.06345890611111113,94.54937640265202,,
split_02,2,channel_union,dengeli,cusum,advisory,8.0,4.0,Position.X,54,27,0.5,129,0.9378571405555555,137.54760125149195,12.709924148148136,45.101512
split_02,2,channel_union,dengeli,cusum,advisory,8.0,4.0,Position.Y,55,33,0.6,154,1.0971975144444444,140.3575910194952,14.574834606060602,46.94596899999999
split_02,2,channel_union,dengeli,cusum,advisory,8.0,4.0,Position.Z,113,8,0.07079646017699115,104,1.4244670750000001,73.00976050990859,9.264204124999985,46.060014000000024
split_02,2,channel_union,dengeli,cusum,advisory,8.0,4.0,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,14.021281999999985,23.975864
split_02,2,channel_union,esit,threshold,critical,1.0,1.0,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_02,2,channel_union,esit,threshold,critical,1.0,1.0,Actuator Outputs,25,0,0.0,3,0.7446180683333333,4.028911098967625,,
split_02,2,channel_union,esit,threshold,critical,1.0,1.0,Actuator Outputs+Controls,41,0,0.0,3,1.206307534722222,2.486928012673662,,
split_02,2,channel_union,esit,threshold,critical,1.0,1.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,channel_union,esit,threshold,critical,1.0,1.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,channel_union,esit,threshold,critical,1.0,1.0,Position.X,54,0,0.0,2,0.9378571405555555,2.132520949635534,,
split_02,2,channel_union,esit,threshold,critical,1.0,1.0,Position.Y,55,0,0.0,3,1.0971975144444444,2.7342387860940622,,
split_02,2,channel_union,esit,threshold,critical,1.0,1.0,Position.Z,113,0,0.0,3,1.4244670750000001,2.1060507839396707,,
split_02,2,channel_union,esit,threshold,critical,1.0,1.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,channel_union,esit,k_of_n,critical,1.0,1.0,Actuator Controls,16,14,0.875,0,0.5049052622222222,0.0,2.7739189999999945,6.004818
split_02,2,channel_union,esit,k_of_n,critical,1.0,1.0,Actuator Outputs,25,19,0.76,1,0.7446180683333333,1.3429703663225416,6.050070105263156,18.930746
split_02,2,channel_union,esit,k_of_n,critical,1.0,1.0,Actuator Outputs+Controls,41,33,0.8048780487804879,0,1.206307534722222,0.0,4.660187818181815,18.930746
split_02,2,channel_union,esit,k_of_n,critical,1.0,1.0,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,2.9456649999999627,2.9456649999999627
split_02,2,channel_union,esit,k_of_n,critical,1.0,1.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,channel_union,esit,k_of_n,critical,1.0,1.0,Position.X,54,5,0.09259259259259259,8,0.9378571405555555,8.530083798542137,20.513204800000004,34.552909
split_02,2,channel_union,esit,k_of_n,critical,1.0,1.0,Position.Y,55,0,0.0,5,1.0971975144444444,4.557064643490104,,
split_02,2,channel_union,esit,k_of_n,critical,1.0,1.0,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_02,2,channel_union,esit,k_of_n,critical,1.0,1.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,channel_union,esit,cusum,critical,1.0,1.0,Actuator Controls,16,4,0.25,45,0.5049052622222222,89.12563082021178,6.739288999999985,21.97924499999999
split_02,2,channel_union,esit,cusum,critical,1.0,1.0,Actuator Outputs,25,13,0.52,59,0.7446180683333333,79.23525161302996,8.990712923076925,29.804061000000047
split_02,2,channel_union,esit,cusum,critical,1.0,1.0,Actuator Outputs+Controls,41,17,0.4146341463414634,99,1.206307534722222,82.06862441823084,8.460966117647057,29.804061000000047
split_02,2,channel_union,esit,cusum,critical,1.0,1.0,Actuator Thrust,2,0,0.0,5,0.06510427361111108,76.79987384340727,,
split_02,2,channel_union,esit,cusum,critical,1.0,1.0,Battery,2,0,0.0,4,0.06345890611111113,63.032917601768006,,
split_02,2,channel_union,esit,cusum,critical,1.0,1.0,Position.X,54,27,0.5,82,0.9378571405555555,87.43335893505692,14.029061407407406,53.08285900000001
split_02,2,channel_union,esit,cusum,critical,1.0,1.0,Position.Y,55,31,0.5636363636363636,111,1.0971975144444444,101.1668350854803,16.454076225806453,43.921579000000065
split_02,2,channel_union,esit,cusum,critical,1.0,1.0,Position.Z,113,7,0.061946902654867256,69,1.4244670750000001,48.43916803061243,5.4141404285714225,18.988068999999996
split_02,2,channel_union,esit,cusum,critical,1.0,1.0,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,31.559769999999958,34.04000199999996
split_02,2,channel_union,esit,threshold,advisory,6.0,6.0,Actuator Controls,16,15,0.9375,0,0.5049052622222222,0.0,2.460887999999996,7.021542000000011
split_02,2,channel_union,esit,threshold,advisory,6.0,6.0,Actuator Outputs,25,19,0.76,4,0.7446180683333333,5.3718814652901665,4.963193052631579,18.010423000000003
split_02,2,channel_union,esit,threshold,advisory,6.0,6.0,Actuator Outputs+Controls,41,34,0.8292682926829268,3,1.206307534722222,2.486928012673662,3.859234941176469,18.010423000000003
split_02,2,channel_union,esit,threshold,advisory,6.0,6.0,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,1.928959999999961,1.928959999999961
split_02,2,channel_union,esit,threshold,advisory,6.0,6.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,channel_union,esit,threshold,advisory,6.0,6.0,Position.X,54,1,0.018518518518518517,6,0.9378571405555555,6.397562848906603,5.086523999999997,5.086523999999997
split_02,2,channel_union,esit,threshold,advisory,6.0,6.0,Position.Y,55,0,0.0,6,1.0971975144444444,5.4684775721881245,,
split_02,2,channel_union,esit,threshold,advisory,6.0,6.0,Position.Z,113,0,0.0,7,1.4244670750000001,4.914118495859231,,
split_02,2,channel_union,esit,threshold,advisory,6.0,6.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,channel_union,esit,k_of_n,advisory,6.0,6.0,Actuator Controls,16,12,0.75,2,0.5049052622222222,3.961139147564968,2.320839916666666,3.9712860000000205
split_02,2,channel_union,esit,k_of_n,advisory,6.0,6.0,Actuator Outputs,25,18,0.72,4,0.7446180683333333,5.3718814652901665,6.007218611111105,18.930746
split_02,2,channel_union,esit,k_of_n,advisory,6.0,6.0,Actuator Outputs+Controls,41,30,0.7317073170731707,4,1.206307534722222,3.315904016898216,4.532667133333329,18.930746
split_02,2,channel_union,esit,k_of_n,advisory,6.0,6.0,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,2.9456649999999627,2.9456649999999627
split_02,2,channel_union,esit,k_of_n,advisory,6.0,6.0,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_02,2,channel_union,esit,k_of_n,advisory,6.0,6.0,Position.X,54,4,0.07407407407407407,9,0.9378571405555555,9.596344273359906,12.267246,27.02733099999999
split_02,2,channel_union,esit,k_of_n,advisory,6.0,6.0,Position.Y,55,0,0.0,8,1.0971975144444444,7.2913034295841666,,
split_02,2,channel_union,esit,k_of_n,advisory,6.0,6.0,Position.Z,113,0,0.0,1,1.4244670750000001,0.7020169279798902,,
split_02,2,channel_union,esit,k_of_n,advisory,6.0,6.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,channel_union,esit,cusum,advisory,6.0,6.0,Actuator Controls,16,2,0.125,57,0.5049052622222222,112.8924657056016,1.928855499999969,2.94571899999994
split_02,2,channel_union,esit,cusum,advisory,6.0,6.0,Actuator Outputs,25,11,0.44,81,0.7446180683333333,108.78059967212587,12.10637436363636,33.06751700000001
split_02,2,channel_union,esit,cusum,advisory,6.0,6.0,Actuator Outputs+Controls,41,13,0.3170731707317073,133,1.206307534722222,110.25380856186567,10.540602230769224,33.06751700000001
split_02,2,channel_union,esit,cusum,advisory,6.0,6.0,Actuator Thrust,2,1,0.5,5,0.06510427361111108,76.79987384340727,2.9456649999999627,2.9456649999999627
split_02,2,channel_union,esit,cusum,advisory,6.0,6.0,Battery,2,0,0.0,5,0.06345890611111113,78.79114700221001,,
split_02,2,channel_union,esit,cusum,advisory,6.0,6.0,Position.X,54,33,0.6111111111111112,121,0.9378571405555555,129.01751745294982,14.66045578787878,50.957589
split_02,2,channel_union,esit,cusum,advisory,6.0,6.0,Position.Y,55,29,0.5272727272727272,150,1.0971975144444444,136.71193930470312,15.681071724137935,36.00824899999999
split_02,2,channel_union,esit,cusum,advisory,6.0,6.0,Position.Z,113,7,0.061946902654867256,102,1.4244670750000001,71.6057266539488,3.310413428571401,8.036707000000007
split_02,2,channel_union,esit,cusum,advisory,6.0,6.0,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,15.546902999999986,27.027106000000003
split_03,3,channel_union,agirlikli_sistem,threshold,critical,1.67,0.33,Actuator Controls,16,15,0.9375,4,0.5049052622222222,7.922278295129936,1.0708069333333374,2.942397999999997
split_03,3,channel_union,agirlikli_sistem,threshold,critical,1.67,0.33,Actuator Outputs,25,22,0.88,7,0.7446180683333333,9.400792564257792,4.000172636363633,16.997465999999974
split_03,3,channel_union,agirlikli_sistem,threshold,critical,1.67,0.33,Actuator Outputs+Controls,41,37,0.9024390243902439,8,1.206307534722222,6.631808033796432,2.812591945945946,16.997465999999974
split_03,3,channel_union,agirlikli_sistem,threshold,critical,1.67,0.33,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,0.9133319999999685,0.9133319999999685
split_03,3,channel_union,agirlikli_sistem,threshold,critical,1.67,0.33,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_03,3,channel_union,agirlikli_sistem,threshold,critical,1.67,0.33,Position.X,54,6,0.1111111111111111,18,0.9378571405555555,19.19268854671981,19.108267,33.531859999999995
split_03,3,channel_union,agirlikli_sistem,threshold,critical,1.67,0.33,Position.Y,55,0,0.0,15,1.0971975144444444,13.671193930470311,,
split_03,3,channel_union,agirlikli_sistem,threshold,critical,1.67,0.33,Position.Z,113,0,0.0,11,1.4244670750000001,7.722186207778792,,
split_03,3,channel_union,agirlikli_sistem,threshold,critical,1.67,0.33,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_03,3,channel_union,agirlikli_sistem,k_of_n,critical,1.67,0.33,Actuator Controls,16,6,0.375,14,0.5049052622222222,27.727974032954776,1.5061266666666693,3.042353999999989
split_03,3,channel_union,agirlikli_sistem,k_of_n,critical,1.67,0.33,Actuator Outputs,25,9,0.36,29,0.7446180683333333,38.946140623353706,3.447051,6.005978999999968
split_03,3,channel_union,agirlikli_sistem,k_of_n,critical,1.67,0.33,Actuator Outputs+Controls,41,15,0.36585365853658536,41,1.206307534722222,33.98801617320671,2.670681266666668,6.005978999999968
split_03,3,channel_union,agirlikli_sistem,k_of_n,critical,1.67,0.33,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,1.928959999999961,1.928959999999961
split_03,3,channel_union,agirlikli_sistem,k_of_n,critical,1.67,0.33,Battery,2,0,0.0,2,0.06345890611111113,31.516458800884003,,
split_03,3,channel_union,agirlikli_sistem,k_of_n,critical,1.67,0.33,Position.X,54,6,0.1111111111111111,21,0.9378571405555555,22.391469971173112,14.870732499999995,29.95837999999999
split_03,3,channel_union,agirlikli_sistem,k_of_n,critical,1.67,0.33,Position.Y,55,4,0.07272727272727272,23,1.0971975144444444,20.962497360054478,10.289690999999998,23.065796000000006
split_03,3,channel_union,agirlikli_sistem,k_of_n,critical,1.67,0.33,Position.Z,113,2,0.017699115044247787,46,1.4244670750000001,32.29277868707495,1.9807455000000047,3.9614910000000094
split_03,3,channel_union,agirlikli_sistem,k_of_n,critical,1.67,0.33,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_03,3,channel_union,agirlikli_sistem,cusum,critical,1.67,0.33,Actuator Controls,16,5,0.3125,25,0.5049052622222222,49.5142393445621,3.7845784000000093,6.004886000000056
split_03,3,channel_union,agirlikli_sistem,cusum,critical,1.67,0.33,Actuator Outputs,25,12,0.48,35,0.7446180683333333,47.00396282128896,7.807278666666664,21.969577999999956
split_03,3,channel_union,agirlikli_sistem,cusum,critical,1.67,0.33,Actuator Outputs+Controls,41,17,0.4146341463414634,57,1.206307534722222,47.25163224079957,6.624131529411765,21.969577999999956
split_03,3,channel_union,agirlikli_sistem,cusum,critical,1.67,0.33,Actuator Thrust,2,0,0.0,5,0.06510427361111108,76.79987384340727,,
split_03,3,channel_union,agirlikli_sistem,cusum,critical,1.67,0.33,Battery,2,0,0.0,4,0.06345890611111113,63.032917601768006,,
split_03,3,channel_union,agirlikli_sistem,cusum,critical,1.67,0.33,Position.X,54,23,0.42592592592592593,56,0.9378571405555555,59.710586589794964,19.73660926086955,50.08316300000001
split_03,3,channel_union,agirlikli_sistem,cusum,critical,1.67,0.33,Position.Y,55,22,0.4,76,1.0971975144444444,69.26738258104957,16.747848500000007,55.87771900000001
split_03,3,channel_union,agirlikli_sistem,cusum,critical,1.67,0.33,Position.Z,113,9,0.07964601769911504,47,1.4244670750000001,32.99479561505484,8.582863444444452,41.99761000000001
split_03,3,channel_union,agirlikli_sistem,cusum,critical,1.67,0.33,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,23.975864,23.975864
split_03,3,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,Actuator Controls,16,15,0.9375,4,0.5049052622222222,7.922278295129936,1.0708069333333374,2.942397999999997
split_03,3,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,Actuator Outputs,25,22,0.88,7,0.7446180683333333,9.400792564257792,4.000172636363633,16.997465999999974
split_03,3,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,Actuator Outputs+Controls,41,37,0.9024390243902439,8,1.206307534722222,6.631808033796432,2.812591945945946,16.997465999999974
split_03,3,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,0.9133319999999685,0.9133319999999685
split_03,3,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_03,3,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,Position.X,54,6,0.1111111111111111,18,0.9378571405555555,19.19268854671981,19.108267,33.531859999999995
split_03,3,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,Position.Y,55,0,0.0,15,1.0971975144444444,13.671193930470311,,
split_03,3,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,Position.Z,113,0,0.0,11,1.4244670750000001,7.722186207778792,,
split_03,3,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_03,3,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Actuator Controls,16,6,0.375,14,0.5049052622222222,27.727974032954776,1.5061266666666693,3.042353999999989
split_03,3,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Actuator Outputs,25,9,0.36,29,0.7446180683333333,38.946140623353706,3.447051,6.005978999999968
split_03,3,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Actuator Outputs+Controls,41,15,0.36585365853658536,41,1.206307534722222,33.98801617320671,2.670681266666668,6.005978999999968
split_03,3,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,1.928959999999961,1.928959999999961
split_03,3,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Battery,2,0,0.0,2,0.06345890611111113,31.516458800884003,,
split_03,3,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Position.X,54,6,0.1111111111111111,21,0.9378571405555555,22.391469971173112,14.870732499999995,29.95837999999999
split_03,3,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Position.Y,55,4,0.07272727272727272,23,1.0971975144444444,20.962497360054478,10.289690999999998,23.065796000000006
split_03,3,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Position.Z,113,2,0.017699115044247787,46,1.4244670750000001,32.29277868707495,1.9807455000000047,3.9614910000000094
split_03,3,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_03,3,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Actuator Controls,16,4,0.25,40,0.5049052622222222,79.22278295129937,3.5092044999999956,5.0850169999999935
split_03,3,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Actuator Outputs,25,12,0.48,60,0.7446180683333333,80.57822197935249,6.41729741666667,20.95281700000004
split_03,3,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Actuator Outputs+Controls,41,16,0.3902439024390244,96,1.206307534722222,79.58169640555718,5.690274187500001,20.95281700000004
split_03,3,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Actuator Thrust,2,1,0.5,6,0.06510427361111108,92.15984861208872,2.9456649999999627,2.9456649999999627
split_03,3,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Battery,2,0,0.0,5,0.06345890611111113,78.79114700221001,,
split_03,3,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Position.X,54,27,0.5,82,0.9378571405555555,87.43335893505692,10.491826407407407,47.12299499999999
split_03,3,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Position.Y,55,31,0.5636363636363636,100,1.0971975144444444,91.14129286980207,13.322693161290323,48.97536600000001
split_03,3,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Position.Z,113,14,0.12389380530973451,66,1.4244670750000001,46.33311724667276,14.218029285714291,47.077721
split_03,3,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,13.517432999999983,20.026108000000022
