split,seed,calibration,score_source,decision,budget,annotation_category,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_02,2,none,itki_komutu,cusum,advisory,Position.Y,96,15,0.15625,55,1.713746643611111,32.09342536426917,15.639942066666663,41.89670699999988
split_02,2,none,itki_komutu,cusum,advisory,Position.Z,121,5,0.04132231404958678,46,1.5845958772222224,29.02948358078367,4.187397000000006,19.004717000000028
split_02,2,none,itki_komutu,cusum,advisory,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,drift_corrected,itki_komutu,threshold,advisory,Actuator Controls,17,10,0.5882352941176471,17,0.5114270366666666,33.24032321560683,0.5080471000000018,2.029526000000004
split_02,2,drift_corrected,itki_komutu,threshold,advisory,Actuator Outputs,25,21,0.84,32,0.7446180683333333,42.97505172232133,6.0352806666666625,35.001127
split_02,2,drift_corrected,itki_komutu,threshold,advisory,Actuator Outputs+Controls,42,31,0.7380952380952381,45,1.2128293091666666,37.103324977295806,4.252302096774192,35.001127
split_02,2,drift_corrected,itki_komutu,threshold,advisory,Actuator Thrust,2,1,0.5,1,0.06510427361111108,15.359974768681454,0.0,0.0
split_02,2,drift_corrected,itki_komutu,threshold,advisory,Battery,2,0,0.0,3,0.06345890611111113,47.27468820132601,,
split_02,2,drift_corrected,itki_komutu,threshold,advisory,Position.X,145,10,0.06896551724137931,66,2.3575775725,27.994837060658373,15.967471000000003,37.006859000000006
split_02,2,drift_corrected,itki_komutu,threshold,advisory,Position.Y,96,3,0.03125,45,1.713746643611111,26.258257116220236,6.642290666666644,12.997606000000005
split_02,2,drift_corrected,itki_komutu,threshold,advisory,Position.Z,121,0,0.0,25,1.5845958772222224,15.776893250425907,,
split_02,2,drift_corrected,itki_komutu,threshold,advisory,Velocity,2,2,1.0,1,0.0036470161111110933,274.1967596340949,45.01921199999998,88.00460499999997
split_02,2,drift_corrected,itki_komutu,k_of_n,advisory,Actuator Controls,17,7,0.4117647058823529,12,0.5114270366666666,23.46375756395776,0.725761999999999,2.0335150000000226
split_02,2,drift_corrected,itki_komutu,k_of_n,advisory,Actuator Outputs,25,14,0.56,30,0.7446180683333333,40.289110989676246,6.49625414285714,36.01833100000002
split_02,2,drift_corrected,itki_komutu,k_of_n,advisory,Actuator Outputs+Controls,42,21,0.5,40,1.2128293091666666,32.98073331315183,4.57275676190476,36.01833100000002
split_02,2,drift_corrected,itki_komutu,k_of_n,advisory,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,0.9133319999999685,0.9133319999999685
split_02,2,drift_corrected,itki_komutu,k_of_n,advisory,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_02,2,drift_corrected,itki_komutu,k_of_n,advisory,Position.X,145,14,0.09655172413793103,76,2.3575775725,32.236479039546005,24.049802285714286,114.11264999999997
split_02,2,drift_corrected,itki_komutu,k_of_n,advisory,Position.Y,96,7,0.07291666666666667,35,1.713746643611111,20.423088868171295,15.727359714285706,63.11327699999999
split_02,2,drift_corrected,itki_komutu,k_of_n,advisory,Position.Z,121,2,0.01652892561983471,36,1.5845958772222224,22.718726280613307,9.450818499999997,15.95270499999998
split_02,2,drift_corrected,itki_komutu,k_of_n,advisory,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,3.048656000000051,3.048656000000051
split_02,2,drift_corrected,itki_komutu,cusum,advisory,Actuator Controls,17,5,0.29411764705882354,21,0.5114270366666666,41.06157573692608,3.986848199999997,10.983381000000008
split_02,2,drift_corrected,itki_komutu,cusum,advisory,Actuator Outputs,25,11,0.44,37,0.7446180683333333,49.68990355393404,8.91310009090909,24.099545000000006
split_02,2,drift_corrected,itki_komutu,cusum,advisory,Actuator Outputs+Controls,42,16,0.38095238095238093,54,1.2128293091666666,44.52398997275497,7.373646374999998,24.099545000000006
split_02,2,drift_corrected,itki_komutu,cusum,advisory,Actuator Thrust,2,1,0.5,1,0.06510427361111108,15.359974768681454,2.9456649999999627,2.9456649999999627
split_02,2,drift_corrected,itki_komutu,cusum,advisory,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,drift_corrected,itki_komutu,cusum,advisory,Position.X,145,8,0.05517241379310345,32,2.3575775725,13.573254332440424,26.70939712499998,67.944271
split_02,2,drift_corrected,itki_komutu,cusum,advisory,Position.Y,96,9,0.09375,25,1.713746643611111,14.587920620122352,17.098327777777783,24.905197000000044
split_02,2,drift_corrected,itki_komutu,cusum,advisory,Position.Z,121,0,0.0,19,1.5845958772222224,11.99043887032369,,
split_02,2,drift_corrected,itki_komutu,cusum,advisory,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,none,ml14_fusion,threshold,critical,Actuator Controls,17,0,0.0,0,0.5114270366666666,0.0,,
split_02,2,none,ml14_fusion,threshold,critical,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_02,2,none,ml14_fusion,threshold,critical,Actuator Outputs+Controls,42,0,0.0,0,1.2128293091666666,0.0,,
split_02,2,none,ml14_fusion,threshold,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,none,ml14_fusion,threshold,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,none,ml14_fusion,threshold,critical,Position.X,145,0,0.0,0,2.3575775725,0.0,,
split_02,2,none,ml14_fusion,threshold,critical,Position.Y,96,0,0.0,0,1.713746643611111,0.0,,
split_02,2,none,ml14_fusion,threshold,critical,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_02,2,none,ml14_fusion,threshold,critical,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,none,ml14_fusion,k_of_n,critical,Actuator Controls,17,0,0.0,0,0.5114270366666666,0.0,,
split_02,2,none,ml14_fusion,k_of_n,critical,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_02,2,none,ml14_fusion,k_of_n,critical,Actuator Outputs+Controls,42,0,0.0,0,1.2128293091666666,0.0,,
split_02,2,none,ml14_fusion,k_of_n,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,none,ml14_fusion,k_of_n,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,none,ml14_fusion,k_of_n,critical,Position.X,145,0,0.0,0,2.3575775725,0.0,,
split_02,2,none,ml14_fusion,k_of_n,critical,Position.Y,96,0,0.0,0,1.713746643611111,0.0,,
split_02,2,none,ml14_fusion,k_of_n,critical,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_02,2,none,ml14_fusion,k_of_n,critical,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,none,ml14_fusion,cusum,critical,Actuator Controls,17,0,0.0,1,0.5114270366666666,1.9553131303298132,,
split_02,2,none,ml14_fusion,cusum,critical,Actuator Outputs,25,0,0.0,1,0.7446180683333333,1.3429703663225416,,
split_02,2,none,ml14_fusion,cusum,critical,Actuator Outputs+Controls,42,0,0.0,2,1.2128293091666666,1.6490366656575914,,
split_02,2,none,ml14_fusion,cusum,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,none,ml14_fusion,cusum,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,none,ml14_fusion,cusum,critical,Position.X,145,3,0.020689655172413793,4,2.3575775725,1.696656791555053,65.76928633333333,81.08909399999999
split_02,2,none,ml14_fusion,cusum,critical,Position.Y,96,0,0.0,3,1.713746643611111,1.7505504744146823,,
split_02,2,none,ml14_fusion,cusum,critical,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_02,2,none,ml14_fusion,cusum,critical,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,35.96554600000002,35.96554600000002
split_02,2,drift_corrected,ml14_fusion,threshold,critical,Actuator Controls,17,0,0.0,0,0.5114270366666666,0.0,,
split_02,2,drift_corrected,ml14_fusion,threshold,critical,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_02,2,drift_corrected,ml14_fusion,threshold,critical,Actuator Outputs+Controls,42,0,0.0,0,1.2128293091666666,0.0,,
split_02,2,drift_corrected,ml14_fusion,threshold,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,drift_corrected,ml14_fusion,threshold,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,drift_corrected,ml14_fusion,threshold,critical,Position.X,145,0,0.0,0,2.3575775725,0.0,,
split_02,2,drift_corrected,ml14_fusion,threshold,critical,Position.Y,96,0,0.0,0,1.713746643611111,0.0,,
split_02,2,drift_corrected,ml14_fusion,threshold,critical,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_02,2,drift_corrected,ml14_fusion,threshold,critical,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,drift_corrected,ml14_fusion,k_of_n,critical,Actuator Controls,17,0,0.0,0,0.5114270366666666,0.0,,
split_02,2,drift_corrected,ml14_fusion,k_of_n,critical,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_02,2,drift_corrected,ml14_fusion,k_of_n,critical,Actuator Outputs+Controls,42,0,0.0,0,1.2128293091666666,0.0,,
split_02,2,drift_corrected,ml14_fusion,k_of_n,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,drift_corrected,ml14_fusion,k_of_n,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,drift_corrected,ml14_fusion,k_of_n,critical,Position.X,145,0,0.0,0,2.3575775725,0.0,,
split_02,2,drift_corrected,ml14_fusion,k_of_n,critical,Position.Y,96,0,0.0,0,1.713746643611111,0.0,,
split_02,2,drift_corrected,ml14_fusion,k_of_n,critical,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_02,2,drift_corrected,ml14_fusion,k_of_n,critical,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,drift_corrected,ml14_fusion,cusum,critical,Actuator Controls,17,0,0.0,1,0.5114270366666666,1.9553131303298132,,
split_02,2,drift_corrected,ml14_fusion,cusum,critical,Actuator Outputs,25,0,0.0,1,0.7446180683333333,1.3429703663225416,,
split_02,2,drift_corrected,ml14_fusion,cusum,critical,Actuator Outputs+Controls,42,0,0.0,2,1.2128293091666666,1.6490366656575914,,
split_02,2,drift_corrected,ml14_fusion,cusum,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,drift_corrected,ml14_fusion,cusum,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,drift_corrected,ml14_fusion,cusum,critical,Position.X,145,3,0.020689655172413793,4,2.3575775725,1.696656791555053,65.76928633333333,81.08909399999999
split_02,2,drift_corrected,ml14_fusion,cusum,critical,Position.Y,96,0,0.0,3,1.713746643611111,1.7505504744146823,,
split_02,2,drift_corrected,ml14_fusion,cusum,critical,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_02,2,drift_corrected,ml14_fusion,cusum,critical,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,35.96554600000002,35.96554600000002
split_02,2,none,ml14_fusion,threshold,advisory,Actuator Controls,17,0,0.0,0,0.5114270366666666,0.0,,
split_02,2,none,ml14_fusion,threshold,advisory,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_02,2,none,ml14_fusion,threshold,advisory,Actuator Outputs+Controls,42,0,0.0,0,1.2128293091666666,0.0,,
split_02,2,none,ml14_fusion,threshold,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,none,ml14_fusion,threshold,advisory,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,none,ml14_fusion,threshold,advisory,Position.X,145,0,0.0,0,2.3575775725,0.0,,
split_02,2,none,ml14_fusion,threshold,advisory,Position.Y,96,0,0.0,0,1.713746643611111,0.0,,
split_02,2,none,ml14_fusion,threshold,advisory,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_02,2,none,ml14_fusion,threshold,advisory,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,none,ml14_fusion,k_of_n,advisory,Actuator Controls,17,0,0.0,0,0.5114270366666666,0.0,,
split_02,2,none,ml14_fusion,k_of_n,advisory,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_02,2,none,ml14_fusion,k_of_n,advisory,Actuator Outputs+Controls,42,0,0.0,0,1.2128293091666666,0.0,,
split_02,2,none,ml14_fusion,k_of_n,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,none,ml14_fusion,k_of_n,advisory,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,none,ml14_fusion,k_of_n,advisory,Position.X,145,0,0.0,0,2.3575775725,0.0,,
split_02,2,none,ml14_fusion,k_of_n,advisory,Position.Y,96,0,0.0,0,1.713746643611111,0.0,,
split_02,2,none,ml14_fusion,k_of_n,advisory,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_02,2,none,ml14_fusion,k_of_n,advisory,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,none,ml14_fusion,cusum,advisory,Actuator Controls,17,1,0.058823529411764705,8,0.5114270366666666,15.642505042638506,3.9674059999999827,3.9674059999999827
split_02,2,none,ml14_fusion,cusum,advisory,Actuator Outputs,25,4,0.16,12,0.7446180683333333,16.1156443958705,22.785142250000007,46.991198999999995
split_02,2,none,ml14_fusion,cusum,advisory,Actuator Outputs+Controls,42,5,0.11904761904761904,19,1.2128293091666666,15.665848323747118,19.021595,46.991198999999995
split_02,2,none,ml14_fusion,cusum,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,none,ml14_fusion,cusum,advisory,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_02,2,none,ml14_fusion,cusum,advisory,Position.X,145,15,0.10344827586206896,35,2.3575775725,14.845746926106713,26.051196266666672,101.96455300000001
split_02,2,none,ml14_fusion,cusum,advisory,Position.Y,96,3,0.03125,22,1.713746643611111,12.83737014570767,19.979493333333338,43.982501
split_02,2,none,ml14_fusion,cusum,advisory,Position.Z,121,4,0.03305785123966942,8,1.5845958772222224,5.0486058401362905,20.2480675,31.92496799999998
split_02,2,none,ml14_fusion,cusum,advisory,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,13.514865499999985,19.007481999999982
split_02,2,drift_corrected,ml14_fusion,threshold,advisory,Actuator Controls,17,0,0.0,0,0.5114270366666666,0.0,,
split_02,2,drift_corrected,ml14_fusion,threshold,advisory,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_02,2,drift_corrected,ml14_fusion,threshold,advisory,Actuator Outputs+Controls,42,0,0.0,0,1.2128293091666666,0.0,,
split_02,2,drift_corrected,ml14_fusion,threshold,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,drift_corrected,ml14_fusion,threshold,advisory,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,drift_corrected,ml14_fusion,threshold,advisory,Position.X,145,0,0.0,0,2.3575775725,0.0,,
split_02,2,drift_corrected,ml14_fusion,threshold,advisory,Position.Y,96,0,0.0,0,1.713746643611111,0.0,,
split_02,2,drift_corrected,ml14_fusion,threshold,advisory,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_02,2,drift_corrected,ml14_fusion,threshold,advisory,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,drift_corrected,ml14_fusion,k_of_n,advisory,Actuator Controls,17,0,0.0,0,0.5114270366666666,0.0,,
split_02,2,drift_corrected,ml14_fusion,k_of_n,advisory,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_02,2,drift_corrected,ml14_fusion,k_of_n,advisory,Actuator Outputs+Controls,42,0,0.0,0,1.2128293091666666,0.0,,
split_02,2,drift_corrected,ml14_fusion,k_of_n,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,drift_corrected,ml14_fusion,k_of_n,advisory,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,drift_corrected,ml14_fusion,k_of_n,advisory,Position.X,145,0,0.0,0,2.3575775725,0.0,,
split_02,2,drift_corrected,ml14_fusion,k_of_n,advisory,Position.Y,96,0,0.0,0,1.713746643611111,0.0,,
split_02,2,drift_corrected,ml14_fusion,k_of_n,advisory,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_02,2,drift_corrected,ml14_fusion,k_of_n,advisory,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_02,2,drift_corrected,ml14_fusion,cusum,advisory,Actuator Controls,17,0,0.0,6,0.5114270366666666,11.73187878197888,,
split_02,2,drift_corrected,ml14_fusion,cusum,advisory,Actuator Outputs,25,2,0.08,11,0.7446180683333333,14.772674029547957,5.084032500000006,9.151247000000012
split_02,2,drift_corrected,ml14_fusion,cusum,advisory,Actuator Outputs+Controls,42,2,0.047619047619047616,17,1.2128293091666666,14.016811658089527,5.084032500000006,9.151247000000012
split_02,2,drift_corrected,ml14_fusion,cusum,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,drift_corrected,ml14_fusion,cusum,advisory,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,drift_corrected,ml14_fusion,cusum,advisory,Position.X,145,14,0.09655172413793103,24,2.3575775725,10.179940749330317,31.518007571428576,106.01100300000002
split_02,2,drift_corrected,ml14_fusion,cusum,advisory,Position.Y,96,2,0.020833333333333332,19,1.713746643611111,11.086819671292988,28.490700000000004,49.974199999999996
split_02,2,drift_corrected,ml14_fusion,cusum,advisory,Position.Z,121,1,0.008264462809917356,4,1.5845958772222224,2.5243029200681453,40.062523999999996,40.062523999999996
split_02,2,drift_corrected,ml14_fusion,cusum,advisory,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,17.532714999999996,23.07570499999997
split_03,3,none,existing_fusion,threshold,critical,Actuator Controls,17,0,0.0,0,0.5114270366666666,0.0,,
split_03,3,none,existing_fusion,threshold,critical,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_03,3,none,existing_fusion,threshold,critical,Actuator Outputs+Controls,42,0,0.0,0,1.2128293091666666,0.0,,
split_03,3,none,existing_fusion,threshold,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_03,3,none,existing_fusion,threshold,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_03,3,none,existing_fusion,threshold,critical,Position.X,145,0,0.0,0,2.3575775725,0.0,,
split_03,3,none,existing_fusion,threshold,critical,Position.Y,96,0,0.0,0,1.713746643611111,0.0,,
split_03,3,none,existing_fusion,threshold,critical,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_03,3,none,existing_fusion,threshold,critical,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_03,3,none,existing_fusion,k_of_n,critical,Actuator Controls,17,0,0.0,0,0.5114270366666666,0.0,,
split_03,3,none,existing_fusion,k_of_n,critical,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_03,3,none,existing_fusion,k_of_n,critical,Actuator Outputs+Controls,42,0,0.0,0,1.2128293091666666,0.0,,
split_03,3,none,existing_fusion,k_of_n,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_03,3,none,existing_fusion,k_of_n,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_03,3,none,existing_fusion,k_of_n,critical,Position.X,145,0,0.0,0,2.3575775725,0.0,,
split_03,3,none,existing_fusion,k_of_n,critical,Position.Y,96,0,0.0,0,1.713746643611111,0.0,,
split_03,3,none,existing_fusion,k_of_n,critical,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_03,3,none,existing_fusion,k_of_n,critical,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_03,3,none,existing_fusion,cusum,critical,Actuator Controls,17,0,0.0,1,0.5114270366666666,1.9553131303298132,,
split_03,3,none,existing_fusion,cusum,critical,Actuator Outputs,25,0,0.0,1,0.7446180683333333,1.3429703663225416,,
split_03,3,none,existing_fusion,cusum,critical,Actuator Outputs+Controls,42,0,0.0,2,1.2128293091666666,1.6490366656575914,,
split_03,3,none,existing_fusion,cusum,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_03,3,none,existing_fusion,cusum,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_03,3,none,existing_fusion,cusum,critical,Position.X,145,22,0.15172413793103448,13,2.3575775725,5.514134572553922,24.63345554545455,60.91494900000001
split_03,3,none,existing_fusion,cusum,critical,Position.Y,96,9,0.09375,16,1.713746643611111,9.336269196878305,41.81602288888888,126.03580499999998
split_03,3,none,existing_fusion,cusum,critical,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_03,3,none,existing_fusion,cusum,critical,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,47.97373300000004,47.97373300000004
split_03,3,drift_corrected,existing_fusion,threshold,critical,Actuator Controls,17,0,0.0,0,0.5114270366666666,0.0,,
split_03,3,drift_corrected,existing_fusion,threshold,critical,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_03,3,drift_corrected,existing_fusion,threshold,critical,Actuator Outputs+Controls,42,0,0.0,0,1.2128293091666666,0.0,,
split_03,3,drift_corrected,existing_fusion,threshold,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_03,3,drift_corrected,existing_fusion,threshold,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_03,3,drift_corrected,existing_fusion,threshold,critical,Position.X,145,0,0.0,0,2.3575775725,0.0,,
split_03,3,drift_corrected,existing_fusion,threshold,critical,Position.Y,96,0,0.0,0,1.713746643611111,0.0,,
split_03,3,drift_corrected,existing_fusion,threshold,critical,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_03,3,drift_corrected,existing_fusion,threshold,critical,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_03,3,drift_corrected,existing_fusion,k_of_n,critical,Actuator Controls,17,0,0.0,0,0.5114270366666666,0.0,,
split_03,3,drift_corrected,existing_fusion,k_of_n,critical,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_03,3,drift_corrected,existing_fusion,k_of_n,critical,Actuator Outputs+Controls,42,0,0.0,0,1.2128293091666666,0.0,,
split_03,3,drift_corrected,existing_fusion,k_of_n,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_03,3,drift_corrected,existing_fusion,k_of_n,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_03,3,drift_corrected,existing_fusion,k_of_n,critical,Position.X,145,0,0.0,0,2.3575775725,0.0,,
split_03,3,drift_corrected,existing_fusion,k_of_n,critical,Position.Y,96,0,0.0,0,1.713746643611111,0.0,,
split_03,3,drift_corrected,existing_fusion,k_of_n,critical,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_03,3,drift_corrected,existing_fusion,k_of_n,critical,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_03,3,drift_corrected,existing_fusion,cusum,critical,Actuator Controls,17,0,0.0,1,0.5114270366666666,1.9553131303298132,,
split_03,3,drift_corrected,existing_fusion,cusum,critical,Actuator Outputs,25,0,0.0,1,0.7446180683333333,1.3429703663225416,,
split_03,3,drift_corrected,existing_fusion,cusum,critical,Actuator Outputs+Controls,42,0,0.0,2,1.2128293091666666,1.6490366656575914,,
split_03,3,drift_corrected,existing_fusion,cusum,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_03,3,drift_corrected,existing_fusion,cusum,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_03,3,drift_corrected,existing_fusion,cusum,critical,Position.X,145,22,0.15172413793103448,13,2.3575775725,5.514134572553922,24.63345554545455,60.91494900000001
split_03,3,drift_corrected,existing_fusion,cusum,critical,Position.Y,96,9,0.09375,16,1.713746643611111,9.336269196878305,41.81602288888888,126.03580499999998
split_03,3,drift_corrected,existing_fusion,cusum,critical,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_03,3,drift_corrected,existing_fusion,cusum,critical,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,47.97373300000004,47.97373300000004
split_03,3,none,existing_fusion,threshold,advisory,Actuator Controls,17,0,0.0,0,0.5114270366666666,0.0,,
split_03,3,none,existing_fusion,threshold,advisory,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_03,3,none,existing_fusion,threshold,advisory,Actuator Outputs+Controls,42,0,0.0,0,1.2128293091666666,0.0,,
split_03,3,none,existing_fusion,threshold,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_03,3,none,existing_fusion,threshold,advisory,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_03,3,none,existing_fusion,threshold,advisory,Position.X,145,0,0.0,0,2.3575775725,0.0,,
split_03,3,none,existing_fusion,threshold,advisory,Position.Y,96,0,0.0,0,1.713746643611111,0.0,,
split_03,3,none,existing_fusion,threshold,advisory,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_03,3,none,existing_fusion,threshold,advisory,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_03,3,none,existing_fusion,k_of_n,advisory,Actuator Controls,17,0,0.0,2,0.5114270366666666,3.9106262606596265,,
split_03,3,none,existing_fusion,k_of_n,advisory,Actuator Outputs,25,1,0.04,2,0.7446180683333333,2.6859407326450833,2.9485919999999624,2.9485919999999624
split_03,3,none,existing_fusion,k_of_n,advisory,Actuator Outputs+Controls,42,1,0.023809523809523808,4,1.2128293091666666,3.298073331315183,2.9485919999999624,2.9485919999999624
split_03,3,none,existing_fusion,k_of_n,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_03,3,none,existing_fusion,k_of_n,advisory,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_03,3,none,existing_fusion,k_of_n,advisory,Position.X,145,63,0.43448275862068964,131,2.3575775725,55.56550992342798,7.4808751904761905,81.99001500000001
split_03,3,none,existing_fusion,k_of_n,advisory,Position.Y,96,36,0.375,134,1.713746643611111,78.1912545238558,11.388591000000007,79.90909900000003
split_03,3,none,existing_fusion,k_of_n,advisory,Position.Z,121,7,0.05785123966942149,5,1.5845958772222224,3.1553786500851815,4.9797628571428385,10.979139000000032
split_03,3,none,existing_fusion,k_of_n,advisory,Velocity,2,1,0.5,1,0.0036470161111110933,274.1967596340949,2.033818999999994,2.033818999999994
split_03,3,none,existing_fusion,cusum,advisory,Actuator Controls,17,0,0.0,3,0.5114270366666666,5.86593939098944,,
split_03,3,none,existing_fusion,cusum,advisory,Actuator Outputs,25,0,0.0,4,0.7446180683333333,5.3718814652901665,,
split_03,3,none,existing_fusion,cusum,advisory,Actuator Outputs+Controls,42,0,0.0,7,1.2128293091666666,5.77162832980157,,
split_03,3,none,existing_fusion,cusum,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_03,3,none,existing_fusion,cusum,advisory,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_03,3,none,existing_fusion,cusum,advisory,Position.X,145,67,0.46206896551724136,83,2.3575775725,35.20562842476735,8.036950164179103,47.992033999999876
split_03,3,none,existing_fusion,cusum,advisory,Position.Y,96,37,0.3854166666666667,85,1.713746643611111,49.598930108416,11.73789767567568,56.88243499999999
split_03,3,none,existing_fusion,cusum,advisory,Position.Z,121,6,0.049586776859504134,1,1.5845958772222224,0.6310757300170363,8.97860083333334,22.974553000000014
