split,seed,architecture,score_source,decision,budget,flight_label,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_01,1,dense_ae,dense_ae_rankpct,threshold,critical,altitude_anomaly,114,1,0.008771929824561403,2,1.4421181852777778,1.3868488868786881,0.0,0.0
split_01,1,dense_ae,dense_ae_rankpct,threshold,critical,external_position_anomaly,185,103,0.5567567567567567,93,2.7663557002777774,33.618236436717666,6.0318888932038845,64.083507
split_01,1,dense_ae,dense_ae_rankpct,threshold,critical,global_position_anomaly,51,18,0.35294117647058826,46,0.6878973927777778,66.87043806671338,17.718062388888896,53.85396999999989
split_01,1,dense_ae,dense_ae_rankpct,threshold,critical,mechanical_fault,43,1,0.023255813953488372,6,1.299568493888889,4.616917098417277,3.9689970000000017,3.9689970000000017
split_01,1,dense_ae,dense_ae_rankpct,threshold,critical,normal,0,0,,96,27.63281452361111,3.4741303647506454,,
split_01,1,dense_ae,dense_ae_rankpct,k_of_n,critical,altitude_anomaly,114,0,0.0,3,1.4421181852777778,2.0802733303180325,,
split_01,1,dense_ae,dense_ae_rankpct,k_of_n,critical,external_position_anomaly,185,88,0.4756756756756757,71,2.7663557002777774,25.6655353441608,7.048941715909089,85.98408899999998
split_01,1,dense_ae,dense_ae_rankpct,k_of_n,critical,global_position_anomaly,51,9,0.17647058823529413,33,0.6878973927777778,47.97227078699003,20.996485555555545,53.04146999999989
split_01,1,dense_ae,dense_ae_rankpct,k_of_n,critical,mechanical_fault,43,0,0.0,8,1.299568493888889,6.1558894645563695,,
split_01,1,dense_ae,dense_ae_rankpct,k_of_n,critical,normal,0,0,,73,27.63281452361111,2.6417866315291367,,
split_01,1,dense_ae,dense_ae_rankpct,cusum,critical,altitude_anomaly,114,3,0.02631578947368421,9,1.4421181852777778,6.240819990954097,51.67843833333334,69.021096
split_01,1,dense_ae,dense_ae_rankpct,cusum,critical,external_position_anomaly,185,31,0.16756756756756758,51,2.7663557002777774,18.43580707820001,28.849410870967734,59.101657
split_01,1,dense_ae,dense_ae_rankpct,cusum,critical,global_position_anomaly,51,20,0.39215686274509803,8,0.6878973927777778,11.629641402906675,23.105255700000004,58.845800000000054
split_01,1,dense_ae,dense_ae_rankpct,cusum,critical,mechanical_fault,43,1,0.023255813953488372,13,1.299568493888889,10.0033203799041,24.017493,24.017493
split_01,1,dense_ae,dense_ae_rankpct,cusum,critical,normal,0,0,,84,27.63281452361111,3.0398640691568146,,
split_01,1,dense_ae,dense_ae_rankpct,threshold,advisory,altitude_anomaly,114,19,0.16666666666666666,135,1.4421181852777778,93.61229986431145,6.884469947368422,39.995192
split_01,1,dense_ae,dense_ae_rankpct,threshold,advisory,external_position_anomaly,185,64,0.34594594594594597,275,2.7663557002777774,99.40876365696084,4.3813306875,30.054137999999995
split_01,1,dense_ae,dense_ae_rankpct,threshold,advisory,global_position_anomaly,51,7,0.13725490196078433,27,0.6878973927777778,39.250039734810024,5.151368714285705,20.95106499999997
split_01,1,dense_ae,dense_ae_rankpct,threshold,advisory,mechanical_fault,43,9,0.20930232558139536,68,1.299568493888889,52.32506044872914,6.41943044444444,15.954968000000008
split_01,1,dense_ae,dense_ae_rankpct,threshold,advisory,normal,0,0,,1057,27.63281452361111,38.25162287022325,,
split_01,1,dense_ae,dense_ae_rankpct,k_of_n,advisory,altitude_anomaly,114,14,0.12280701754385964,91,1.4421181852777778,63.101624352980316,8.630323428571415,31.045530999999983
split_01,1,dense_ae,dense_ae_rankpct,k_of_n,advisory,external_position_anomaly,185,45,0.24324324324324326,136,2.7663557002777774,49.162152208533364,5.186479199999994,32.057963
split_01,1,dense_ae,dense_ae_rankpct,k_of_n,advisory,global_position_anomaly,51,7,0.13725490196078433,36,0.6878973927777778,52.333386313080034,5.43825671428571,13.943227000000007
split_01,1,dense_ae,dense_ae_rankpct,k_of_n,advisory,mechanical_fault,43,6,0.13953488372093023,52,1.299568493888889,40.0132815196164,9.503851166666678,14.134749
split_01,1,dense_ae,dense_ae_rankpct,k_of_n,advisory,normal,0,0,,691,27.63281452361111,25.006500854611417,,
split_01,1,dense_ae,dense_ae_rankpct,cusum,advisory,altitude_anomaly,114,16,0.14035087719298245,46,1.4421181852777778,31.89752439820983,12.180133187500008,48.984072000000026
split_01,1,dense_ae,dense_ae_rankpct,cusum,advisory,external_position_anomaly,185,80,0.43243243243243246,157,2.7663557002777774,56.7533668877922,10.931609924999998,42.000382
split_01,1,dense_ae,dense_ae_rankpct,cusum,advisory,global_position_anomaly,51,26,0.5098039215686274,38,0.6878973927777778,55.240796663806705,11.617174115384616,32.95986400000004
split_01,1,dense_ae,dense_ae_rankpct,cusum,advisory,mechanical_fault,43,8,0.18604651162790697,36,1.299568493888889,27.70150259050366,13.859486874999995,18.923224000000005
split_01,1,dense_ae,dense_ae_rankpct,cusum,advisory,normal,0,0,,486,27.63281452361111,17.587784971550143,,
split_02,2,dense_ae,dense_ae_relerr,threshold,critical,altitude_anomaly,114,0,0.0,1,1.4421181852777778,0.6934244434393441,,
split_02,2,dense_ae,dense_ae_relerr,threshold,critical,external_position_anomaly,185,81,0.43783783783783786,77,2.7663557002777774,27.834453823949037,5.8223254074074084,48.083859000000004
split_02,2,dense_ae,dense_ae_relerr,threshold,critical,global_position_anomaly,51,4,0.0784313725490196,13,0.6878973927777778,18.898167279723346,2.0255314999999996,4.050720999999996
split_02,2,dense_ae,dense_ae_relerr,threshold,critical,mechanical_fault,43,1,0.023255813953488372,4,1.299568493888889,3.0779447322781848,3.9689970000000017,3.9689970000000017
split_02,2,dense_ae,dense_ae_relerr,threshold,critical,normal,0,0,,69,28.125436730277777,2.453295238104505,,
split_02,2,dense_ae,dense_ae_relerr,k_of_n,critical,altitude_anomaly,114,0,0.0,1,1.4421181852777778,0.6934244434393441,,
split_02,2,dense_ae,dense_ae_relerr,k_of_n,critical,external_position_anomaly,185,77,0.41621621621621624,56,2.7663557002777774,20.24323914469021,6.5696869610389586,40.071492000000006
split_02,2,dense_ae,dense_ae_relerr,k_of_n,critical,global_position_anomaly,51,6,0.11764705882352941,30,0.6878973927777778,43.61115526090003,3.193843833333325,6.075935999999999
split_02,2,dense_ae,dense_ae_relerr,k_of_n,critical,mechanical_fault,43,0,0.0,5,1.299568493888889,3.847430915347731,,
split_02,2,dense_ae,dense_ae_relerr,k_of_n,critical,normal,0,0,,63,28.125436730277777,2.239965217399765,,
split_02,2,dense_ae,dense_ae_relerr,cusum,critical,altitude_anomaly,114,2,0.017543859649122806,0,1.4421181852777778,0.0,122.03916249999999,126.061238
split_02,2,dense_ae,dense_ae_relerr,cusum,critical,external_position_anomaly,185,24,0.12972972972972974,23,2.7663557002777774,8.314187505854907,32.01607175,92.16841899999999
split_02,2,dense_ae,dense_ae_relerr,cusum,critical,global_position_anomaly,51,15,0.29411764705882354,29,0.6878973927777778,42.157450085536695,22.113450000000004,55.87771900000001
split_02,2,dense_ae,dense_ae_relerr,cusum,critical,mechanical_fault,43,1,0.023255813953488372,4,1.299568493888889,3.0779447322781848,2.949620999999979,2.949620999999979
split_02,2,dense_ae,dense_ae_relerr,cusum,critical,normal,0,0,,39,28.125436730277777,1.386645134580807,,
split_02,2,dense_ae,dense_ae_relerr,threshold,advisory,altitude_anomaly,114,14,0.12280701754385964,51,1.4421181852777778,35.36464661540655,9.937601928571434,52.96678800000001
split_02,2,dense_ae,dense_ae_relerr,threshold,advisory,external_position_anomaly,185,90,0.4864864864864865,271,2.7663557002777774,97.96281800376869,3.375359488888888,30.054137999999995
split_02,2,dense_ae,dense_ae_relerr,threshold,advisory,global_position_anomaly,51,2,0.0392156862745098,20,0.6878973927777778,29.074103507266685,3.5402374999999964,4.050720999999996
split_02,2,dense_ae,dense_ae_relerr,threshold,advisory,mechanical_fault,43,2,0.046511627906976744,50,1.299568493888889,38.47430915347731,9.466403999999983,14.963810999999964
split_02,2,dense_ae,dense_ae_relerr,threshold,advisory,normal,0,0,,643,28.125436730277777,22.86186721885792,,
split_02,2,dense_ae,dense_ae_relerr,k_of_n,advisory,altitude_anomaly,114,14,0.12280701754385964,75,1.4421181852777778,52.00683325795081,6.768043642857143,22.875485000000026
split_02,2,dense_ae,dense_ae_relerr,k_of_n,advisory,external_position_anomaly,185,73,0.3945945945945946,159,2.7663557002777774,57.476339714388274,5.176909931506843,32.057963
split_02,2,dense_ae,dense_ae_relerr,k_of_n,advisory,global_position_anomaly,51,2,0.0392156862745098,20,0.6878973927777778,29.074103507266685,5.563561499999999,6.075935999999999
split_02,2,dense_ae,dense_ae_relerr,k_of_n,advisory,mechanical_fault,43,3,0.06976744186046512,51,1.299568493888889,39.24379533654685,10.632864666666649,26.96317899999997
split_02,2,dense_ae,dense_ae_relerr,k_of_n,advisory,normal,0,0,,584,28.125436730277777,20.764122015261314,,
split_02,2,dense_ae,dense_ae_relerr,cusum,advisory,altitude_anomaly,114,7,0.06140350877192982,20,1.4421181852777778,13.868488868786882,23.544426000000005,58.968384000000015
split_02,2,dense_ae,dense_ae_relerr,cusum,advisory,external_position_anomaly,185,66,0.3567567567567568,91,2.7663557002777774,32.89526361012159,11.412246136363631,43.075721
split_02,2,dense_ae,dense_ae_relerr,cusum,advisory,global_position_anomaly,51,30,0.5882352941176471,53,0.6878973927777778,77.04637429425672,13.34237726666667,38.056542000000036
split_02,2,dense_ae,dense_ae_relerr,cusum,advisory,mechanical_fault,43,1,0.023255813953488372,24,1.299568493888889,18.467668393669108,3.962421000000006,3.962421000000006
split_02,2,dense_ae,dense_ae_relerr,cusum,advisory,normal,0,0,,270,28.125436730277777,9.599850931713279,,
split_02,2,dense_ae,dense_ae_rankpct,threshold,critical,altitude_anomaly,114,1,0.008771929824561403,2,1.4421181852777778,1.3868488868786881,8.127648999999991,8.127648999999991
split_02,2,dense_ae,dense_ae_rankpct,threshold,critical,external_position_anomaly,185,90,0.4864864864864865,47,2.7663557002777774,16.989861425007852,4.950194866666666,30.054137999999995
split_02,2,dense_ae,dense_ae_rankpct,threshold,critical,global_position_anomaly,51,3,0.058823529411764705,13,0.6878973927777778,18.898167279723346,2.700708666666666,4.050720999999996
split_02,2,dense_ae,dense_ae_rankpct,threshold,critical,mechanical_fault,43,1,0.023255813953488372,4,1.299568493888889,3.0779447322781848,3.9689970000000017,3.9689970000000017
split_02,2,dense_ae,dense_ae_rankpct,threshold,critical,normal,0,0,,44,28.125436730277777,1.5644201518347567,,
