split,seed,score_source,decision,budget,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_02,2,rfly0_fusion,cusum,advisory,303,0,0.0,0,6.111863433888889,0.0,,
split_03,3,existing_fusion,threshold,critical,303,0,0.0,0,6.226928379444445,0.0,,
split_03,3,existing_fusion,k_of_n,critical,303,0,0.0,0,6.226928379444445,0.0,,
split_03,3,existing_fusion,cusum,critical,303,0,0.0,0,6.226928379444445,0.0,,
split_03,3,existing_fusion,threshold,advisory,303,0,0.0,0,6.226928379444445,0.0,,
split_03,3,existing_fusion,k_of_n,advisory,303,0,0.0,0,6.226928379444445,0.0,,
split_03,3,existing_fusion,cusum,advisory,303,0,0.0,0,6.226928379444445,0.0,,
split_03,3,ml9_fusion,threshold,critical,303,0,0.0,0,6.226928379444445,0.0,,
split_03,3,ml9_fusion,k_of_n,critical,303,0,0.0,0,6.226928379444445,0.0,,
split_03,3,ml9_fusion,cusum,critical,303,0,0.0,0,6.226928379444445,0.0,,
split_03,3,ml9_fusion,threshold,advisory,303,0,0.0,0,6.226928379444445,0.0,,
split_03,3,ml9_fusion,k_of_n,advisory,303,0,0.0,0,6.226928379444445,0.0,,
split_03,3,ml9_fusion,cusum,advisory,303,0,0.0,0,6.226928379444445,0.0,,
split_03,3,itki_komutu,threshold,critical,303,134,0.44224422442244227,50,6.226928379444445,8.029641093199936,13.144549104477612,79.991796
split_03,3,itki_komutu,k_of_n,critical,303,116,0.38283828382838286,32,6.226928379444445,5.138970299647959,15.585736551724137,93.19456
split_03,3,itki_komutu,cusum,critical,303,147,0.48514851485148514,61,6.226928379444445,9.796162133703923,16.698055210884355,96.00431200000003
split_03,3,itki_komutu,threshold,advisory,303,169,0.5577557755775577,156,6.226928379444445,25.052480210783802,14.220833307692306,85.996025
split_03,3,itki_komutu,k_of_n,advisory,303,129,0.42574257425742573,178,6.226928379444445,28.585522291791772,17.42106862790698,93.19456
split_03,3,itki_komutu,cusum,advisory,303,173,0.570957095709571,130,6.226928379444445,20.877066842319834,17.028493907514452,93.99380399999998
