split,seed,score_source,decision,budget,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_04,4,pooled_ekf,threshold,critical,258,0,0.0,0,10.676185670277778,0.0,,
split_04,4,pooled_ekf,k_of_n,critical,258,6,0.023255813953488372,6,10.676185670277778,0.5619984688636357,21.63764500000001,57.018276
split_04,4,pooled_ekf,cusum,critical,258,4,0.015503875968992248,8,10.676185670277778,0.7493312918181809,46.20295300000001,80.99951399999998
split_04,4,pooled_ekf,threshold,advisory,258,9,0.03488372093023256,16,10.676185670277778,1.4986625836363618,14.084789666666664,45.103140999999994
split_04,4,pooled_ekf,k_of_n,advisory,258,9,0.03488372093023256,24,10.676185670277778,2.2479938754545428,19.328009444444447,57.018276
split_04,4,pooled_ekf,cusum,advisory,258,10,0.03875968992248062,15,10.676185670277778,1.4049961721590893,31.525355700000006,65.91942399999999
split_04,4,dikey_tutarlilik,threshold,critical,258,0,0.0,0,10.676185670277778,0.0,,
split_04,4,dikey_tutarlilik,k_of_n,critical,258,0,0.0,0,10.676185670277778,0.0,,
split_04,4,dikey_tutarlilik,cusum,critical,258,4,0.015503875968992248,7,10.676185670277778,0.6556648803409083,61.25278974999999,112.09112499999998
split_04,4,dikey_tutarlilik,threshold,advisory,258,6,0.023255813953488372,19,10.676185670277778,1.7796618180681798,5.993310833333332,11.124752999999998
split_04,4,dikey_tutarlilik,k_of_n,advisory,258,5,0.01937984496124031,15,10.676185670277778,1.4049961721590893,9.5789186,17.016000000000005
split_04,4,dikey_tutarlilik,cusum,advisory,258,5,0.01937984496124031,12,10.676185670277778,1.1239969377272714,26.005220399999995,58.038256000000004
split_04,4,kontrol_cevabi,threshold,critical,258,3,0.011627906976744186,2,10.676185670277778,0.18733282295454523,18.64036666666665,53.992228
split_04,4,kontrol_cevabi,k_of_n,critical,258,4,0.015503875968992248,3,10.676185670277778,0.28099923443181785,13.276384999999916,45.103140999999994
split_04,4,kontrol_cevabi,cusum,critical,258,8,0.031007751937984496,31,10.676185670277778,2.903658755795451,38.504919875,81.134862
split_04,4,kontrol_cevabi,threshold,advisory,258,3,0.011627906976744186,4,10.676185670277778,0.37466564590909046,14.700511999999998,43.085527
split_04,4,kontrol_cevabi,k_of_n,advisory,258,11,0.04263565891472868,54,10.676185670277778,5.0579862197727214,20.12352399999999,58.09403900000001
split_04,4,kontrol_cevabi,cusum,advisory,258,16,0.06201550387596899,67,10.676185670277778,6.275649568977266,22.245189812499998,82.01361199999997
split_04,4,motor_simetrisi,threshold,critical,258,0,0.0,36,10.676185670277778,3.371990813181814,,
split_04,4,motor_simetrisi,k_of_n,critical,258,0,0.0,11,10.676185670277778,1.0303305262499989,,
split_04,4,motor_simetrisi,cusum,critical,258,12,0.046511627906976744,89,10.676185670277778,8.336310621477264,38.09103849999997,110.00606399999998
split_04,4,motor_simetrisi,threshold,advisory,258,1,0.003875968992248062,63,10.676185670277778,5.900983923068175,4.98326800000001,4.98326800000001
split_04,4,motor_simetrisi,k_of_n,advisory,258,11,0.04263565891472868,111,10.676185670277778,10.39697167397726,26.761157090909105,101.03362600000003
split_04,4,motor_simetrisi,cusum,advisory,258,21,0.08139534883720931,213,10.676185670277778,19.95094564465907,22.487174523809514,70.06197900000001
