split,seed,architecture,score_source,decision,budget,annotation_category,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_01,1,dense_ae,dense_ae_rankpct,k_of_n,critical,Position.Z,121,1,0.008264462809917356,3,1.5845958772222224,1.8932271900511088,3.9688449999999875,3.9688449999999875
split_01,1,dense_ae,dense_ae_rankpct,k_of_n,critical,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,6.505766499999993,7.008757999999943
split_01,1,dense_ae,dense_ae_rankpct,cusum,critical,Actuator Controls,17,0,0.0,7,0.5114270366666666,13.687191912308693,,
split_01,1,dense_ae,dense_ae_rankpct,cusum,critical,Actuator Outputs,25,1,0.04,7,0.7446180683333333,9.400792564257792,24.017493,24.017493
split_01,1,dense_ae,dense_ae_rankpct,cusum,critical,Actuator Outputs+Controls,42,1,0.023809523809523808,13,1.2128293091666666,10.718738326774345,24.017493,24.017493
split_01,1,dense_ae,dense_ae_rankpct,cusum,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,dense_ae,dense_ae_rankpct,cusum,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,dense_ae,dense_ae_rankpct,cusum,critical,Position.X,145,26,0.1793103448275862,48,2.3575775725,20.359881498660634,31.82252753846153,59.101657
split_01,1,dense_ae,dense_ae_rankpct,cusum,critical,Position.Y,96,23,0.23958333333333334,32,1.713746643611111,18.67253839375661,20.269058043478264,56.831136000000015
split_01,1,dense_ae,dense_ae_rankpct,cusum,critical,Position.Z,121,3,0.024793388429752067,11,1.5845958772222224,6.941833030187399,51.67843833333334,69.021096
split_01,1,dense_ae,dense_ae_rankpct,cusum,critical,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,23.475428000000022,23.99349600000005
split_01,1,dense_ae,dense_ae_rankpct,threshold,advisory,Actuator Controls,17,3,0.17647058823529413,15,0.5114270366666666,29.3296969549472,6.344505999999986,14.962376999999947
split_01,1,dense_ae,dense_ae_rankpct,threshold,advisory,Actuator Outputs,25,7,0.28,52,0.7446180683333333,69.83445904877216,5.534479428571428,15.954968000000008
split_01,1,dense_ae,dense_ae_rankpct,threshold,advisory,Actuator Outputs+Controls,42,10,0.23809523809523808,64,1.2128293091666666,52.769173301042926,5.777487399999996,15.954968000000008
split_01,1,dense_ae,dense_ae_rankpct,threshold,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,dense_ae,dense_ae_rankpct,threshold,advisory,Battery,2,0,0.0,5,0.06345890611111113,78.79114700221001,,
split_01,1,dense_ae,dense_ae_rankpct,threshold,advisory,Position.X,145,41,0.2827586206896552,209,2.3575775725,88.65031735875152,3.2489697073170722,29.075547999999998
split_01,1,dense_ae,dense_ae_rankpct,threshold,advisory,Position.Y,96,28,0.2916666666666667,118,1.713746643611111,68.8549853269775,5.256186071428572,29.050435999999998
split_01,1,dense_ae,dense_ae_rankpct,threshold,advisory,Position.Z,121,23,0.19008264462809918,158,1.5845958772222224,99.70996534269173,7.079734652173912,39.995192
split_01,1,dense_ae,dense_ae_rankpct,threshold,advisory,Velocity,2,2,1.0,2,0.0036470161111110933,548.3935192681898,2.0333499999999844,4.066699999999969
split_01,1,dense_ae,dense_ae_rankpct,k_of_n,advisory,Actuator Controls,17,1,0.058823529411764705,25,0.5114270366666666,48.88282825824533,2.033555999999976,2.033555999999976
split_01,1,dense_ae,dense_ae_rankpct,k_of_n,advisory,Actuator Outputs,25,5,0.2,25,0.7446180683333333,33.57425915806354,10.997910200000018,14.134749
split_01,1,dense_ae,dense_ae_rankpct,k_of_n,advisory,Actuator Outputs+Controls,42,6,0.14285714285714285,49,1.2128293091666666,40.401398308610986,9.503851166666678,14.134749
split_01,1,dense_ae,dense_ae_rankpct,k_of_n,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,dense_ae,dense_ae_rankpct,k_of_n,advisory,Battery,2,0,0.0,4,0.06345890611111113,63.032917601768006,,
split_01,1,dense_ae,dense_ae_rankpct,k_of_n,advisory,Position.X,145,31,0.21379310344827587,118,2.3575775725,50.05137535087406,4.2085033548387,30.054802999999993
split_01,1,dense_ae,dense_ae_rankpct,k_of_n,advisory,Position.Y,96,20,0.20833333333333334,82,1.713746643611111,47.84837963400132,7.096687600000001,31.054261000000004
split_01,1,dense_ae,dense_ae_rankpct,k_of_n,advisory,Position.Z,121,15,0.12396694214876033,99,1.5845958772222224,62.47649727168659,8.122722799999988,31.045530999999983
split_01,1,dense_ae,dense_ae_rankpct,k_of_n,advisory,Velocity,2,1,0.5,1,0.0036470161111110933,274.1967596340949,6.002775000000042,6.002775000000042
split_01,1,dense_ae,dense_ae_rankpct,cusum,advisory,Actuator Controls,17,1,0.058823529411764705,18,0.5114270366666666,35.19563634593664,4.069555000000037,4.069555000000037
split_01,1,dense_ae,dense_ae_rankpct,cusum,advisory,Actuator Outputs,25,7,0.28,20,0.7446180683333333,26.85940732645083,15.25804857142856,18.923224000000005
split_01,1,dense_ae,dense_ae_rankpct,cusum,advisory,Actuator Outputs+Controls,42,8,0.19047619047619047,35,1.2128293091666666,28.858141649007848,13.859486874999995,18.923224000000005
split_01,1,dense_ae,dense_ae_rankpct,cusum,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,dense_ae,dense_ae_rankpct,cusum,advisory,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_01,1,dense_ae,dense_ae_rankpct,cusum,advisory,Position.X,145,62,0.42758620689655175,126,2.3575775725,53.44468893398417,11.57597509677419,42.000382
split_01,1,dense_ae,dense_ae_rankpct,cusum,advisory,Position.Y,96,43,0.4479166666666667,104,1.713746643611111,60.685749779708985,9.764690511627911,38.046847000000014
split_01,1,dense_ae,dense_ae_rankpct,cusum,advisory,Position.Z,121,19,0.15702479338842976,58,1.5845958772222224,36.602392340988104,11.519818052631585,48.984072000000026
split_01,1,dense_ae,dense_ae_rankpct,cusum,advisory,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,7.015350499999954,8.036215999999968
split_02,2,dense_ae,dense_ae_relerr,threshold,critical,Actuator Controls,17,0,0.0,1,0.5114270366666666,1.9553131303298132,,
split_02,2,dense_ae,dense_ae_relerr,threshold,critical,Actuator Outputs,25,1,0.04,3,0.7446180683333333,4.028911098967625,3.9689970000000017,3.9689970000000017
split_02,2,dense_ae,dense_ae_relerr,threshold,critical,Actuator Outputs+Controls,42,1,0.023809523809523808,4,1.2128293091666666,3.298073331315183,3.9689970000000017,3.9689970000000017
split_02,2,dense_ae,dense_ae_relerr,threshold,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,dense_ae,dense_ae_relerr,threshold,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,dense_ae,dense_ae_relerr,threshold,critical,Position.X,145,60,0.41379310344827586,43,2.3575775725,18.23906050921682,5.829684249999999,48.083859000000004
split_02,2,dense_ae,dense_ae_relerr,threshold,critical,Position.Y,96,26,0.2708333333333333,65,1.713746643611111,37.92859361231812,4.91924707692308,10.065605999999995
split_02,2,dense_ae,dense_ae_relerr,threshold,critical,Position.Z,121,0,0.0,1,1.5845958772222224,0.6310757300170363,,
split_02,2,dense_ae,dense_ae_relerr,threshold,critical,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,5.030592499999955,5.9944849999999406
split_02,2,dense_ae,dense_ae_relerr,k_of_n,critical,Actuator Controls,17,0,0.0,1,0.5114270366666666,1.9553131303298132,,
split_02,2,dense_ae,dense_ae_relerr,k_of_n,critical,Actuator Outputs,25,0,0.0,4,0.7446180683333333,5.3718814652901665,,
split_02,2,dense_ae,dense_ae_relerr,k_of_n,critical,Actuator Outputs+Controls,42,0,0.0,5,1.2128293091666666,4.122591664143979,,
split_02,2,dense_ae,dense_ae_relerr,k_of_n,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,dense_ae,dense_ae_relerr,k_of_n,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,dense_ae,dense_ae_relerr,k_of_n,critical,Position.X,145,55,0.3793103448275862,56,2.3575775725,23.75319508177074,6.14295014545454,40.071492000000006
split_02,2,dense_ae,dense_ae_relerr,k_of_n,critical,Position.Y,96,28,0.2916666666666667,61,1.713746643611111,35.59452631309854,6.329367499999999,31.054261000000004
split_02,2,dense_ae,dense_ae_relerr,k_of_n,critical,Position.Z,121,0,0.0,1,1.5845958772222224,0.6310757300170363,,
split_02,2,dense_ae,dense_ae_relerr,k_of_n,critical,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,7.012512000000015,8.022248999999988
split_02,2,dense_ae,dense_ae_relerr,cusum,critical,Actuator Controls,17,0,0.0,2,0.5114270366666666,3.9106262606596265,,
split_02,2,dense_ae,dense_ae_relerr,cusum,critical,Actuator Outputs,25,1,0.04,2,0.7446180683333333,2.6859407326450833,2.949620999999979,2.949620999999979
split_02,2,dense_ae,dense_ae_relerr,cusum,critical,Actuator Outputs+Controls,42,1,0.023809523809523808,4,1.2128293091666666,3.298073331315183,2.949620999999979,2.949620999999979
split_02,2,dense_ae,dense_ae_relerr,cusum,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,dense_ae,dense_ae_relerr,cusum,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,dense_ae,dense_ae_relerr,cusum,critical,Position.X,145,22,0.15172413793103448,30,2.3575775725,12.724925936662897,29.109118909090906,92.16841899999999
split_02,2,dense_ae,dense_ae_relerr,cusum,critical,Position.Y,96,16,0.16666666666666666,45,1.713746643611111,26.258257116220236,24.2361015625,55.87771900000001
split_02,2,dense_ae,dense_ae_relerr,cusum,critical,Position.Z,121,2,0.01652892561983471,1,1.5845958772222224,0.6310757300170363,122.03916249999999,126.061238
split_02,2,dense_ae,dense_ae_relerr,cusum,critical,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,28.50910650000003,33.02471700000001
split_02,2,dense_ae,dense_ae_relerr,threshold,advisory,Actuator Controls,17,0,0.0,13,0.5114270366666666,25.419070694287573,,
split_02,2,dense_ae,dense_ae_relerr,threshold,advisory,Actuator Outputs,25,2,0.08,42,0.7446180683333333,56.40475538554675,9.466403999999983,14.963810999999964
split_02,2,dense_ae,dense_ae_relerr,threshold,advisory,Actuator Outputs+Controls,42,2,0.047619047619047616,49,1.2128293091666666,40.401398308610986,9.466403999999983,14.963810999999964
split_02,2,dense_ae,dense_ae_relerr,threshold,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,dense_ae,dense_ae_relerr,threshold,advisory,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_02,2,dense_ae,dense_ae_relerr,threshold,advisory,Position.X,145,60,0.41379310344827586,190,2.3575775725,80.59119759886501,3.047837583333333,28.051547
split_02,2,dense_ae,dense_ae_relerr,threshold,advisory,Position.Y,96,34,0.3541666666666667,123,1.713746643611111,71.77256945100197,3.884168147058824,29.050435999999998
split_02,2,dense_ae,dense_ae_relerr,threshold,advisory,Position.Z,121,15,0.12396694214876033,79,1.5845958772222224,49.854982671345866,9.404056733333336,52.96678800000001
split_02,2,dense_ae,dense_ae_relerr,threshold,advisory,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,4.523490999999979,4.980281999999988
split_02,2,dense_ae,dense_ae_relerr,k_of_n,advisory,Actuator Controls,17,0,0.0,20,0.5114270366666666,39.10626260659627,,
split_02,2,dense_ae,dense_ae_relerr,k_of_n,advisory,Actuator Outputs,25,2,0.08,35,0.7446180683333333,47.00396282128896,15.466087999999985,26.96317899999997
split_02,2,dense_ae,dense_ae_relerr,k_of_n,advisory,Actuator Outputs+Controls,42,2,0.047619047619047616,49,1.2128293091666666,40.401398308610986,15.466087999999985,26.96317899999997
split_02,2,dense_ae,dense_ae_relerr,k_of_n,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,dense_ae,dense_ae_relerr,k_of_n,advisory,Battery,2,1,0.5,3,0.06345890611111113,47.27468820132601,0.966417999999976,0.966417999999976
split_02,2,dense_ae,dense_ae_relerr,k_of_n,advisory,Position.X,145,47,0.32413793103448274,121,2.3575775725,51.32386794454035,4.742595297872333,30.054802999999993
split_02,2,dense_ae,dense_ae_relerr,k_of_n,advisory,Position.Y,96,26,0.2708333333333333,73,1.713746643611111,42.59672821075727,5.893949730769231,31.054261000000004
split_02,2,dense_ae,dense_ae_relerr,k_of_n,advisory,Position.Z,121,16,0.1322314049586777,93,1.5845958772222224,58.690042891584376,6.042939687499999,22.875485000000026
split_02,2,dense_ae,dense_ae_relerr,k_of_n,advisory,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,6.505766499999993,7.008757999999943
split_02,2,dense_ae,dense_ae_relerr,cusum,advisory,Actuator Controls,17,0,0.0,10,0.5114270366666666,19.553131303298134,,
split_02,2,dense_ae,dense_ae_relerr,cusum,advisory,Actuator Outputs,25,1,0.04,16,0.7446180683333333,21.487525861160666,3.962421000000006,3.962421000000006
split_02,2,dense_ae,dense_ae_relerr,cusum,advisory,Actuator Outputs+Controls,42,1,0.023809523809523808,24,1.2128293091666666,19.788439987891095,3.962421000000006,3.962421000000006
split_02,2,dense_ae,dense_ae_relerr,cusum,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,dense_ae,dense_ae_relerr,cusum,advisory,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,dense_ae,dense_ae_relerr,cusum,advisory,Position.X,145,49,0.33793103448275863,97,2.3575775725,41.14392719521003,11.22022726530612,43.075721
split_02,2,dense_ae,dense_ae_relerr,cusum,advisory,Position.Y,96,42,0.4375,102,1.713746643611111,59.5187161300992,12.396937166666667,38.056542000000036
split_02,2,dense_ae,dense_ae_relerr,cusum,advisory,Position.Z,121,10,0.08264462809917356,23,1.5845958772222224,14.514741790391835,20.985694900000006,58.968384000000015
split_02,2,dense_ae,dense_ae_relerr,cusum,advisory,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,11.02957749999996,14.022938999999951
split_02,2,dense_ae,dense_ae_rankpct,threshold,critical,Actuator Controls,17,0,0.0,1,0.5114270366666666,1.9553131303298132,,
split_02,2,dense_ae,dense_ae_rankpct,threshold,critical,Actuator Outputs,25,1,0.04,3,0.7446180683333333,4.028911098967625,3.9689970000000017,3.9689970000000017
split_02,2,dense_ae,dense_ae_rankpct,threshold,critical,Actuator Outputs+Controls,42,1,0.023809523809523808,4,1.2128293091666666,3.298073331315183,3.9689970000000017,3.9689970000000017
split_02,2,dense_ae,dense_ae_rankpct,threshold,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,dense_ae,dense_ae_rankpct,threshold,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,dense_ae,dense_ae_rankpct,threshold,critical,Position.X,145,67,0.46206896551724136,41,2.3575775725,17.39073211343929,4.948634656716418,28.051547
split_02,2,dense_ae,dense_ae_rankpct,threshold,critical,Position.Y,96,30,0.3125,37,1.713746643611111,21.590122517781083,4.468824733333334,29.050435999999998
split_02,2,dense_ae,dense_ae_rankpct,threshold,critical,Position.Z,121,1,0.008264462809917356,2,1.5845958772222224,1.2621514600340726,8.127648999999991,8.127648999999991
split_02,2,dense_ae,dense_ae_rankpct,threshold,critical,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,4.523490999999979,4.980281999999988
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,critical,Actuator Controls,17,0,0.0,1,0.5114270366666666,1.9553131303298132,,
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,critical,Actuator Outputs,25,0,0.0,4,0.7446180683333333,5.3718814652901665,,
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,critical,Actuator Outputs+Controls,42,0,0.0,5,1.2128293091666666,4.122591664143979,,
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,critical,Position.X,145,63,0.43448275862068964,41,2.3575775725,17.39073211343929,5.408740539682538,30.054802999999993
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,critical,Position.Y,96,27,0.28125,34,1.713746643611111,19.8395720433664,5.968826851851852,31.054261000000004
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,critical,Position.Z,121,0,0.0,3,1.5845958772222224,1.8932271900511088,,
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,critical,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,6.505766499999993,7.008757999999943
split_02,2,dense_ae,dense_ae_rankpct,cusum,critical,Actuator Controls,17,0,0.0,2,0.5114270366666666,3.9106262606596265,,
split_02,2,dense_ae,dense_ae_rankpct,cusum,critical,Actuator Outputs,25,0,0.0,2,0.7446180683333333,2.6859407326450833,,
split_02,2,dense_ae,dense_ae_rankpct,cusum,critical,Actuator Outputs+Controls,42,0,0.0,4,1.2128293091666666,3.298073331315183,,
split_02,2,dense_ae,dense_ae_rankpct,cusum,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,dense_ae,dense_ae_rankpct,cusum,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,dense_ae,dense_ae_rankpct,cusum,critical,Position.X,145,21,0.14482758620689656,26,2.3575775725,11.028269145107844,31.875185190476177,78.14008299999999
split_02,2,dense_ae,dense_ae_rankpct,cusum,critical,Position.Y,96,21,0.21875,23,1.713746643611111,13.420886970512564,17.893086285714283,66.95723400000003
split_02,2,dense_ae,dense_ae_rankpct,cusum,critical,Position.Z,121,0,0.0,1,1.5845958772222224,0.6310757300170363,,
split_02,2,dense_ae,dense_ae_rankpct,cusum,critical,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,24.491556000000003,24.989615999999955
split_02,2,dense_ae,dense_ae_rankpct,threshold,advisory,Actuator Controls,17,0,0.0,1,0.5114270366666666,1.9553131303298132,,
split_02,2,dense_ae,dense_ae_rankpct,threshold,advisory,Actuator Outputs,25,3,0.12,15,0.7446180683333333,20.144555494838123,19.62735033333333,37.02480300000002
split_02,2,dense_ae,dense_ae_rankpct,threshold,advisory,Actuator Outputs+Controls,42,3,0.07142857142857142,16,1.2128293091666666,13.192293325260732,19.62735033333333,37.02480300000002
split_02,2,dense_ae,dense_ae_rankpct,threshold,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,dense_ae,dense_ae_rankpct,threshold,advisory,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_02,2,dense_ae,dense_ae_rankpct,threshold,advisory,Position.X,145,68,0.4689655172413793,113,2.3575775725,47.93055436143025,4.113062573529411,61.01619200000002
split_02,2,dense_ae,dense_ae_rankpct,threshold,advisory,Position.Y,96,31,0.3229166666666667,75,1.713746643611111,43.76376186036706,4.330971870967743,29.050435999999998
split_02,2,dense_ae,dense_ae_rankpct,threshold,advisory,Position.Z,121,3,0.024793388429752067,23,1.5845958772222224,14.514741790391835,6.708135666666664,15.040770000000009
split_02,2,dense_ae,dense_ae_rankpct,threshold,advisory,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,4.523490999999979,4.980281999999988
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,advisory,Actuator Controls,17,0,0.0,4,0.5114270366666666,7.821252521319253,,
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,advisory,Actuator Outputs,25,3,0.12,10,0.7446180683333333,13.429703663225416,25.321747666666642,38.040696999999966
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,advisory,Actuator Outputs+Controls,42,3,0.07142857142857142,14,1.2128293091666666,11.54325665960314,25.321747666666642,38.040696999999966
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,advisory,Battery,2,0,0.0,2,0.06345890611111113,31.516458800884003,,
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,advisory,Position.X,145,54,0.3724137931034483,126,2.3575775725,53.44468893398417,4.338678499999992,30.054802999999993
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,advisory,Position.Y,96,26,0.2708333333333333,88,1.713746643611111,51.34948058283068,5.085797846153844,31.054261000000004
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,advisory,Position.Z,121,6,0.049586776859504134,50,1.5845958772222224,31.553786500851814,4.337007833333327,14.024928999999986
split_02,2,dense_ae,dense_ae_rankpct,k_of_n,advisory,Velocity,2,1,0.5,1,0.0036470161111110933,274.1967596340949,6.002775000000042,6.002775000000042
split_02,2,dense_ae,dense_ae_rankpct,cusum,advisory,Actuator Controls,17,0,0.0,6,0.5114270366666666,11.73187878197888,,
split_02,2,dense_ae,dense_ae_rankpct,cusum,advisory,Actuator Outputs,25,1,0.04,12,0.7446180683333333,16.1156443958705,10.986238999999955,10.986238999999955
split_02,2,dense_ae,dense_ae_rankpct,cusum,advisory,Actuator Outputs+Controls,42,1,0.023809523809523808,17,1.2128293091666666,14.016811658089527,10.986238999999955,10.986238999999955
split_02,2,dense_ae,dense_ae_rankpct,cusum,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,dense_ae,dense_ae_rankpct,cusum,advisory,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_02,2,dense_ae,dense_ae_rankpct,cusum,advisory,Position.X,145,54,0.3724137931034483,94,2.3575775725,39.87143460154375,12.273136944444442,57.90885800000001
split_02,2,dense_ae,dense_ae_rankpct,cusum,advisory,Position.Y,96,44,0.4583333333333333,81,1.713746643611111,47.26486280919642,12.271360568181825,40.072063000000014
split_02,2,dense_ae,dense_ae_rankpct,cusum,advisory,Position.Z,121,9,0.0743801652892562,32,1.5845958772222224,20.194423360545162,30.35241444444444,87.00948799999998
split_02,2,dense_ae,dense_ae_rankpct,cusum,advisory,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,8.536829499999953,9.03744299999994
split_03,3,dense_ae,dense_ae_relerr,threshold,critical,Actuator Controls,17,0,0.0,3,0.5114270366666666,5.86593939098944,,
split_03,3,dense_ae,dense_ae_relerr,threshold,critical,Actuator Outputs,25,1,0.04,5,0.7446180683333333,6.714851831612708,3.9689970000000017,3.9689970000000017
split_03,3,dense_ae,dense_ae_relerr,threshold,critical,Actuator Outputs+Controls,42,1,0.023809523809523808,8,1.2128293091666666,6.596146662630366,3.9689970000000017,3.9689970000000017
split_03,3,dense_ae,dense_ae_relerr,threshold,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_03,3,dense_ae,dense_ae_relerr,threshold,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_03,3,dense_ae,dense_ae_relerr,threshold,critical,Position.X,145,55,0.3793103448275862,103,2.3575775725,43.68891238254261,6.706737872727275,61.07983399999999
split_03,3,dense_ae,dense_ae_relerr,threshold,critical,Position.Y,96,36,0.375,101,1.713746643611111,58.935199305294304,12.165257277777783,47.955287999999996
split_03,3,dense_ae,dense_ae_relerr,threshold,critical,Position.Z,121,1,0.008264462809917356,0,1.5845958772222224,0.0,24.99839300000002,24.99839300000002
split_03,3,dense_ae,dense_ae_relerr,threshold,critical,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,4.523490999999979,4.980281999999988
split_03,3,dense_ae,dense_ae_relerr,k_of_n,critical,Actuator Controls,17,0,0.0,2,0.5114270366666666,3.9106262606596265,,
split_03,3,dense_ae,dense_ae_relerr,k_of_n,critical,Actuator Outputs,25,0,0.0,4,0.7446180683333333,5.3718814652901665,,
split_03,3,dense_ae,dense_ae_relerr,k_of_n,critical,Actuator Outputs+Controls,42,0,0.0,6,1.2128293091666666,4.947109996972774,,
split_03,3,dense_ae,dense_ae_relerr,k_of_n,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_03,3,dense_ae,dense_ae_relerr,k_of_n,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_03,3,dense_ae,dense_ae_relerr,k_of_n,critical,Position.X,145,32,0.2206896551724138,70,2.3575775725,29.691493852213426,10.9314633125,64.11353100000001
split_03,3,dense_ae,dense_ae_relerr,k_of_n,critical,Position.Y,96,20,0.20833333333333334,67,1.713746643611111,39.0956272619279,13.9945243,46.865215000000006
split_03,3,dense_ae,dense_ae_relerr,k_of_n,critical,Position.Z,121,0,0.0,1,1.5845958772222224,0.6310757300170363,,
split_03,3,dense_ae,dense_ae_relerr,k_of_n,critical,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,7.520108999999991,9.03744299999994
split_03,3,dense_ae,dense_ae_relerr,cusum,critical,Actuator Controls,17,0,0.0,2,0.5114270366666666,3.9106262606596265,,
split_03,3,dense_ae,dense_ae_relerr,cusum,critical,Actuator Outputs,25,0,0.0,2,0.7446180683333333,2.6859407326450833,,
split_03,3,dense_ae,dense_ae_relerr,cusum,critical,Actuator Outputs+Controls,42,0,0.0,4,1.2128293091666666,3.298073331315183,,
split_03,3,dense_ae,dense_ae_relerr,cusum,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_03,3,dense_ae,dense_ae_relerr,cusum,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_03,3,dense_ae,dense_ae_relerr,cusum,critical,Position.X,145,9,0.06206896551724138,27,2.3575775725,11.452433342996608,50.885954222222225,78.92299999999999
split_03,3,dense_ae,dense_ae_relerr,cusum,critical,Position.Y,96,19,0.19791666666666666,30,1.713746643611111,17.505504744146823,10.500582052631579,39.06153599999999
split_03,3,dense_ae,dense_ae_relerr,cusum,critical,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_03,3,dense_ae,dense_ae_relerr,cusum,critical,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,29.016749000000004,34.04000199999996
split_03,3,dense_ae,dense_ae_relerr,threshold,advisory,Actuator Controls,17,0,0.0,2,0.5114270366666666,3.9106262606596265,,
split_03,3,dense_ae,dense_ae_relerr,threshold,advisory,Actuator Outputs,25,1,0.04,5,0.7446180683333333,6.714851831612708,3.9689970000000017,3.9689970000000017
split_03,3,dense_ae,dense_ae_relerr,threshold,advisory,Actuator Outputs+Controls,42,1,0.023809523809523808,7,1.2128293091666666,5.77162832980157,3.9689970000000017,3.9689970000000017
split_03,3,dense_ae,dense_ae_relerr,threshold,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_03,3,dense_ae,dense_ae_relerr,threshold,advisory,Battery,2,0,0.0,2,0.06345890611111113,31.516458800884003,,
split_03,3,dense_ae,dense_ae_relerr,threshold,advisory,Position.X,145,56,0.38620689655172413,97,2.3575775725,41.14392719521003,4.101293750000002,28.051547
split_03,3,dense_ae,dense_ae_relerr,threshold,advisory,Position.Y,96,32,0.3333333333333333,67,1.713746643611111,39.0956272619279,4.568991124999997,29.050435999999998
split_03,3,dense_ae,dense_ae_relerr,threshold,advisory,Position.Z,121,4,0.03305785123966942,17,1.5845958772222224,10.728287410289617,10.29079600000001,24.99839300000002
split_03,3,dense_ae,dense_ae_relerr,threshold,advisory,Velocity,2,2,1.0,2,0.0036470161111110933,548.3935192681898,4.523490999999979,4.980281999999988
split_03,3,dense_ae,dense_ae_relerr,k_of_n,advisory,Actuator Controls,17,0,0.0,1,0.5114270366666666,1.9553131303298132,,
