split,seed,score_source,decision,budget,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_03,3,rfly0_fusion,threshold,critical,696,0,0.0,0,40.905135458888886,0.0,,
split_03,3,rfly0_fusion,k_of_n,critical,696,0,0.0,0,40.905135458888886,0.0,,
split_03,3,rfly0_fusion,cusum,critical,696,40,0.05747126436781609,73,40.905135458888886,1.7846169968894883,29.156800250000003,120.01672899999994
split_03,3,rfly0_fusion,threshold,advisory,696,0,0.0,0,40.905135458888886,0.0,,
split_03,3,rfly0_fusion,k_of_n,advisory,696,119,0.17097701149425287,722,40.905135458888886,17.650595503482336,13.18278274789916,93.19456
split_03,3,rfly0_fusion,cusum,advisory,696,131,0.1882183908045977,443,40.905135458888886,10.829936022219771,12.584019541984734,93.99380399999998
split_04,4,existing_fusion,threshold,critical,696,0,0.0,0,39.553864402222224,0.0,,
split_04,4,existing_fusion,k_of_n,critical,696,0,0.0,0,39.553864402222224,0.0,,
split_04,4,existing_fusion,cusum,critical,696,14,0.020114942528735632,169,39.553864402222224,4.272654582658306,31.286713714285707,73.11979500000001
split_04,4,existing_fusion,threshold,advisory,696,0,0.0,0,39.553864402222224,0.0,,
split_04,4,existing_fusion,k_of_n,advisory,696,0,0.0,0,39.553864402222224,0.0,,
split_04,4,existing_fusion,cusum,advisory,696,35,0.05028735632183908,529,39.553864402222224,13.374167303113866,12.735570428571434,49.08071000000001
split_04,4,ml9_fusion,threshold,critical,696,0,0.0,0,39.553864402222224,0.0,,
split_04,4,ml9_fusion,k_of_n,critical,696,0,0.0,0,39.553864402222224,0.0,,
split_04,4,ml9_fusion,cusum,critical,696,14,0.020114942528735632,173,39.553864402222224,4.373782501774478,31.286713714285707,73.11979500000001
split_04,4,ml9_fusion,threshold,advisory,696,0,0.0,0,39.553864402222224,0.0,,
split_04,4,ml9_fusion,k_of_n,advisory,696,0,0.0,0,39.553864402222224,0.0,,
split_04,4,ml9_fusion,cusum,advisory,696,40,0.05747126436781609,566,39.553864402222224,14.309600554938466,13.397416900000001,64.96724499999999
split_04,4,itki_komutu,threshold,critical,696,21,0.03017241379310345,236,39.553864402222224,5.9665472278542016,56.178244714285725,90.99796
split_04,4,itki_komutu,k_of_n,critical,696,15,0.021551724137931036,132,39.553864402222224,3.337221330833706,47.62489479999999,91.99853400000003
split_04,4,itki_komutu,cusum,critical,696,11,0.015804597701149427,383,39.553864402222224,9.682998255373557,44.02507745454545,124.03319299999998
split_04,4,itki_komutu,threshold,advisory,696,44,0.06321839080459771,821,39.553864402222224,20.756505398594488,42.3913851590909,92.99668399999996
split_04,4,itki_komutu,k_of_n,advisory,696,15,0.021551724137931036,132,39.553864402222224,3.337221330833706,47.62489479999999,91.99853400000003
split_04,4,itki_komutu,cusum,advisory,696,142,0.20402298850574713,1615,39.553864402222224,40.830397343154814,27.292571985915494,94.99591699999999
split_04,4,rfly0_fusion,threshold,critical,696,0,0.0,0,39.553864402222224,0.0,,
split_04,4,rfly0_fusion,k_of_n,critical,696,0,0.0,0,39.553864402222224,0.0,,
split_04,4,rfly0_fusion,cusum,critical,696,14,0.020114942528735632,174,39.553864402222224,4.399064481553522,31.14067114285714,73.11979500000001
split_04,4,rfly0_fusion,threshold,advisory,696,0,0.0,0,39.553864402222224,0.0,,
split_04,4,rfly0_fusion,k_of_n,advisory,696,0,0.0,0,39.553864402222224,0.0,,
split_04,4,rfly0_fusion,cusum,advisory,696,38,0.05459770114942529,567,39.553864402222224,14.33488253471751,12.154876526315793,49.08071000000001
