feature,category,auc,separation,q99_abs_ratio,n_pos,n_neg,pos_nonnull_frac,neg_nonnull_frac
hdop,Position.X,0.22600282457470536,0.7739971754252947,0.023602359691128165,5256,17483,0.5532631578947368,0.087415
hdop,Actuator Outputs,,,,0,17483,0.0,0.087415
hdop,Actuator Outputs+Controls,,,,0,17483,0.0,0.087415
hdop,Actuator Controls,,,,0,17483,0.0,0.087415
hdop,Actuator Thrust,,,,0,17483,0.0,0.087415
hdop,Battery,,,,0,17483,0.0,0.087415
hdop,Velocity,,,,0,17483,0.0,0.087415
hdop_delta,Position.Z,,,,0,17381,0.0,0.086905
hdop_delta,Position.Y,0.5001150681778954,0.5001150681778954,0.0,7804,17381,0.8004923581905836,0.086905
hdop_delta,Position.X,0.5002082411029222,0.5002082411029222,0.0,5237,17381,0.5512631578947368,0.086905
hdop_delta,Actuator Outputs,,,,0,17381,0.0,0.086905
hdop_delta,Actuator Outputs+Controls,,,,0,17381,0.0,0.086905
hdop_delta,Actuator Controls,,,,0,17381,0.0,0.086905
hdop_delta,Actuator Thrust,,,,0,17381,0.0,0.086905
hdop_delta,Battery,,,,0,17381,0.0,0.086905
hdop_delta,Velocity,,,,0,17381,0.0,0.086905
vdop,Position.Z,,,,0,17483,0.0,0.087415
vdop,Position.Y,0.21406509180346622,0.7859349081965338,0.0,7815,17483,0.8016206790440045,0.087415
vdop,Position.X,0.2260514040558295,0.7739485959441705,0.03410340954360288,5256,17483,0.5532631578947368,0.087415
vdop,Actuator Outputs,,,,0,17483,0.0,0.087415
vdop,Actuator Outputs+Controls,,,,0,17483,0.0,0.087415
vdop,Actuator Controls,,,,0,17483,0.0,0.087415
vdop,Actuator Thrust,,,,0,17483,0.0,0.087415
vdop,Battery,,,,0,17483,0.0,0.087415
vdop,Velocity,,,,0,17483,0.0,0.087415
vdop_delta,Position.Z,,,,0,17381,0.0,0.086905
vdop_delta,Position.Y,0.5004602727115817,0.5004602727115817,0.0,7804,17381,0.8004923581905836,0.086905
vdop_delta,Position.X,0.5006485026739619,0.5006485026739619,0.0,5237,17381,0.5512631578947368,0.086905
vdop_delta,Actuator Outputs,,,,0,17381,0.0,0.086905
vdop_delta,Actuator Outputs+Controls,,,,0,17381,0.0,0.086905
vdop_delta,Actuator Controls,,,,0,17381,0.0,0.086905
vdop_delta,Actuator Thrust,,,,0,17381,0.0,0.086905
vdop_delta,Battery,,,,0,17381,0.0,0.086905
vdop_delta,Velocity,,,,0,17381,0.0,0.086905
satellites_used,Position.Z,,,,0,17483,0.0,0.087415
satellites_used,Position.Y,0.39432207775991807,0.6056779222400819,0.7692307692307693,7815,17483,0.8016206790440045,0.087415
satellites_used,Position.X,0.4781322959002313,0.5218677040997687,0.7692307692307693,5256,17483,0.5532631578947368,0.087415
satellites_used,Actuator Outputs,,,,0,17483,0.0,0.087415
satellites_used,Actuator Outputs+Controls,,,,0,17483,0.0,0.087415
