feature,category,auc,separation,q99_abs_ratio,n_pos,n_neg,pos_nonnull_frac,neg_nonnull_frac
alt_error,rudder_fault,0.39731458167905426,0.6026854183209458,0.5401548589936468,979,10026,1.0,0.6227329192546583
aspd_error,aileron_fault,0.3887912203188864,0.6112087796811136,0.3782234368373599,3923,10026,1.0,0.6227329192546583
aspd_error,aileron_rudder_fault,0.5641632585154118,0.5641632585154118,0.283423238958245,482,10026,1.0,0.6227329192546583
aspd_error,elevator_fault,0.3274603329920406,0.6725396670079594,0.4802065529370924,844,10026,1.0,0.6227329192546583
aspd_error,engine_fault,0.49980763792548466,0.5001923620745153,0.5674022790510284,11264,10026,0.7037360989628889,0.6227329192546583
aspd_error,rudder_fault,0.22231330308307695,0.777686696916923,0.4323601022981921,979,10026,1.0,0.6227329192546583
xtrack_error,aileron_fault,0.8142298034287503,0.8142298034287503,1.5408978690867998,3923,10026,1.0,0.6227329192546583
xtrack_error,aileron_rudder_fault,0.8203365233794624,0.8203365233794624,0.22254015405387825,482,10026,1.0,0.6227329192546583
xtrack_error,elevator_fault,0.7975153227201692,0.7975153227201692,1.0473808408021306,844,10026,1.0,0.6227329192546583
xtrack_error,engine_fault,0.7537781473424777,0.7537781473424777,1.8257447212091276,11264,10026,0.7037360989628889,0.6227329192546583
xtrack_error,rudder_fault,0.8145934462124726,0.8145934462124726,0.667942835601497,979,10026,1.0,0.6227329192546583
wp_dist,aileron_fault,0.9121218810191133,0.9121218810191133,1.1857059168131225,3923,10026,1.0,0.6227329192546583
wp_dist,aileron_rudder_fault,0.9155509989380308,0.9155509989380308,0.8763913298183948,482,10026,1.0,0.6227329192546583
wp_dist,elevator_fault,0.913153230510625,0.913153230510625,0.882413591095489,844,10026,1.0,0.6227329192546583
wp_dist,engine_fault,0.9129653348736467,0.9129653348736467,1.1482132396016402,11264,10026,0.7037360989628889,0.6227329192546583
wp_dist,rudder_fault,0.8857665677002816,0.8857665677002816,1.0849443468072641,979,10026,1.0,0.6227329192546583
path_dev_mag,aileron_fault,0.07966857221788157,0.9203314277821184,1.0627630177459553,3923,14959,1.0,0.9291304347826087
path_dev_mag,aileron_rudder_fault,0.041665337538095135,0.9583346624619049,0.2677143979518736,482,14959,1.0,0.9291304347826087
path_dev_mag,elevator_fault,0.061893504172067154,0.9381064958279328,0.7225212593372382,844,14959,1.0,0.9291304347826087
path_dev_mag,engine_fault,0.1873908095681447,0.8126091904318553,142.37933474726088,16006,14959,1.0,0.9291304347826087
path_dev_mag,rudder_fault,0.06860067850593562,0.9313993214940643,0.4971949735410026,653,14959,0.6670071501532175,0.9291304347826087
roll_rate,aileron_fault,0.5074878982766379,0.5074878982766379,1.3326986419005629,3916,10009,0.9982156512872802,0.6216770186335404
roll_rate,aileron_rudder_fault,0.5088698757396929,0.5088698757396929,1.190737689983651,481,10009,0.9979253112033195,0.6216770186335404
roll_rate,elevator_fault,0.5306128285018543,0.5306128285018543,1.1544104017975803,842,10009,0.9976303317535545,0.6216770186335404
roll_rate,engine_fault,0.5073586188126034,0.5073586188126034,1.42795921213287,11239,10009,0.7021741846807448,0.6216770186335404
roll_rate,rudder_fault,0.516065356752693,0.516065356752693,1.362246041511553,976,10009,0.9969356486210419,0.6216770186335404
pitch_rate,aileron_fault,0.5110034523576381,0.5110034523576381,1.2080656609480187,3916,10009,0.9982156512872802,0.6216770186335404
pitch_rate,aileron_rudder_fault,0.5109771268228657,0.5109771268228657,0.8754017251063482,481,10009,0.9979253112033195,0.6216770186335404
pitch_rate,elevator_fault,0.5013737042837219,0.5013737042837219,1.908703767342077,842,10009,0.9976303317535545,0.6216770186335404
pitch_rate,engine_fault,0.5052449147755631,0.5052449147755631,1.3310254426957908,11239,10009,0.7021741846807448,0.6216770186335404
pitch_rate,rudder_fault,0.5173212960794301,0.5173212960794301,1.5105684295805344,976,10009,0.9969356486210419,0.6216770186335404
yaw_rate,aileron_fault,0.5293501680969253,0.5293501680969253,1.177116541302213,3916,10009,0.9982156512872802,0.6216770186335404
yaw_rate,aileron_rudder_fault,0.5644757556037404,0.5644757556037404,1.035540323791238,481,10009,0.9979253112033195,0.6216770186335404
